ensembl_gene_id	btaurus_homolog_ensembl_gene	ggallus_homolog_ensembl_gene	ggorilla_homolog_ensembl_gene	hsapiens_homolog_ensembl_gene	mdomestica_homolog_ensembl_gene	mmulatta_homolog_ensembl_gene	oanatinus_homolog_ensembl_gene	pabelii_homolog_ensembl_gene	ppaniscus_homolog_ensembl_gene	ptroglodytes_homolog_ensembl_gene	rnorvegicus_homolog_ensembl_gene
ENSMUSG00000074738	ENSBTAG00000047755	ENSGALG00000037713		ENSG00000228594		ENSMMUG00000040063				ENSPTRG00000041651	
ENSMUSG00000074743	ENSBTAG00000002758			ENSG00000178726		ENSMMUG00000016814		ENSPPYG00000010762	ENSPPAG00000018179	ENSPTRG00000013317	ENSRNOG00000004687
ENSMUSG00000074746	ENSBTAG00000011401	ENSGALG00000029095	ENSGGOG00000002530	ENSG00000165650	ENSMODG00000009394	ENSMMUG00000047831	ENSOANG00000014131	ENSPPYG00000002691	ENSPPAG00000043171	ENSPTRG00000002980	ENSRNOG00000009460
ENSMUSG00000074748	ENSBTAG00000035083		ENSGGOG00000039836	ENSG00000253719		ENSMMUG00000043271			ENSPPAG00000014779	ENSPTRG00000039132	ENSRNOG00000059744
ENSMUSG00000074749	ENSBTAG00000020988	ENSGALG00000008386	ENSGGOG00000002290	ENSG00000088970		ENSMMUG00000002060	ENSOANG00000002851	ENSPPYG00000010754	ENSPPAG00000031020	ENSPTRG00000046348	ENSRNOG00000025141
ENSMUSG00000074754				ENSG00000232388							ENSRNOG00000036971
ENSMUSG00000074764	ENSBTAG00000020120		ENSGGOG00000010201	ENSG00000101251	ENSMODG00000005222	ENSMMUG00000002202	ENSOANG00000008435	ENSPPYG00000010717	ENSPPAG00000041164	ENSPTRG00000023324	ENSRNOG00000004852
ENSMUSG00000074766	ENSBTAG00000017188	ENSGALG00000009042	ENSGGOG00000002698	ENSG00000101230	ENSMODG00000005022	ENSMMUG00000015939	ENSOANG00000008429	ENSPPYG00000010713	ENSPPAG00000038930	ENSPTRG00000013256	
ENSMUSG00000074771	ENSBTAG00000019726	ENSGALG00000008996	ENSGGOG00000008079	ENSG00000132623	ENSMODG00000004764	ENSMMUG00000015923	ENSOANG00000008421	ENSPPYG00000010704	ENSPPAG00000027371	ENSPTRG00000013245	ENSRNOG00000005792
ENSMUSG00000074780								ENSPPYG00000003646			
ENSMUSG00000074781	ENSBTAG00000021767	ENSGALG00000030515	ENSGGOG00000024332	ENSG00000177889	ENSMODG00000009451	ENSMMUG00000047532	ENSOANG00000006626	ENSPPYG00000004832	ENSPPAG00000042792	ENSPTRG00000005297	ENSRNOG00000058053
ENSMUSG00000074785	ENSBTAG00000011245	ENSGALG00000011309	ENSGGOG00000002553	ENSG00000136040	ENSMODG00000009408	ENSMMUG00000018237		ENSPPYG00000004836	ENSPPAG00000041664	ENSPTRG00000005301	ENSRNOG00000007970
ENSMUSG00000074793	ENSBTAG00000018732		ENSGGOG00000016980	ENSG00000132622	ENSMODG00000011447	ENSMMUG00000022077	ENSOANG00000003081	ENSPPYG00000010814	ENSPPAG00000027611	ENSPTRG00000013202	ENSRNOG00000021244
ENSMUSG00000074794	ENSBTAG00000007116	ENSGALG00000025915	ENSGGOG00000004294	ENSG00000113369	ENSMODG00000020163	ENSMMUG00000003569	ENSOANG00000011069	ENSPPYG00000015628	ENSPPAG00000034772	ENSPTRG00000017072	ENSRNOG00000045649
ENSMUSG00000074796	ENSBTAG00000027409	ENSGALG00000016017	ENSGGOG00000011941	ENSG00000088836	ENSMODG00000029249	ENSMMUG00000003633		ENSPPYG00000010821	ENSPPAG00000037992	ENSPTRG00000013195	ENSRNOG00000021234
ENSMUSG00000074797	ENSBTAG00000013776	ENSGALG00000003250	ENSGGOG00000008741	ENSG00000125877	ENSMODG00000005474	ENSMMUG00000031203	ENSOANG00000000904	ENSPPYG00000010822	ENSPPAG00000035696	ENSPTRG00000013194	ENSRNOG00000021233
ENSMUSG00000074802	ENSBTAG00000013822	ENSGALG00000028373	ENSGGOG00000003196	ENSG00000139354	ENSMODG00000004973	ENSMMUG00000020360	ENSOANG00000005582	ENSPPYG00000004868	ENSPPAG00000032303	ENSPTRG00000005346	ENSRNOG00000025198
ENSMUSG00000074811	ENSBTAG00000021942	ENSGALG00000020741	ENSGGOG00000008892	ENSG00000166189		ENSMMUG00000009374			ENSPPAG00000011993	ENSPTRG00000002881	ENSRNOG00000018433
ENSMUSG00000074812	ENSBTAG00000023163				ENSMODG00000023144		ENSOANG00000032305				ENSRNOG00000037081
ENSMUSG00000074817				ENSG00000218823		ENSMMUG00000043732				ENSPTRG00000045383	
ENSMUSG00000074818	ENSBTAG00000016928	ENSGALG00000020726	ENSGGOG00000015436	ENSG00000186862	ENSMODG00000011937	ENSMMUG00000022617	ENSOANG00000007308	ENSPPYG00000002578	ENSPPAG00000036974	ENSPTRG00000002862	ENSRNOG00000032946
ENSMUSG00000074825	ENSBTAG00000034995		ENSGGOG00000010441	ENSG00000198885		ENSMMUG00000023268		ENSPPYG00000012069	ENSPPAG00000039027	ENSPTRG00000012231	ENSRNOG00000012151
ENSMUSG00000074829											ENSRNOG00000042372
ENSMUSG00000074837											ENSRNOG00000031216
ENSMUSG00000074849											ENSRNOG00000040116
ENSMUSG00000074852			ENSGGOG00000013772	ENSG00000172987		ENSMMUG00000020605	ENSOANG00000030859	ENSPPYG00000002550	ENSPPAG00000030241	ENSPTRG00000002826	ENSRNOG00000043120
ENSMUSG00000074862	ENSBTAG00000012868		ENSGGOG00000010217	ENSG00000175691		ENSMMUG00000008458		ENSPPYG00000009361	ENSPPAG00000031195	ENSPTRG00000010249	
ENSMUSG00000074872	ENSBTAG00000045847	ENSGALG00000038266	ENSGGOG00000024403	ENSG00000233932	ENSMODG00000024402	ENSMMUG00000043753	ENSOANG00000014863		ENSPPAG00000016328	ENSPTRG00000042182	ENSRNOG00000037146
ENSMUSG00000074884			ENSGGOG00000041470	ENSG00000140264					ENSPPAG00000027977	ENSPTRG00000007004	
ENSMUSG00000074886	ENSBTAG00000043994	ENSGALG00000014054	ENSGGOG00000009669	ENSG00000198055	ENSMODG00000004602	ENSMMUG00000019817	ENSOANG00000010127	ENSPPYG00000016092		ENSPTRG00000045987	ENSRNOG00000014615
ENSMUSG00000074890	ENSBTAG00000014472	ENSGALG00000017333		ENSG00000168806				ENSPPYG00000006410	ENSPPAG00000006744		ENSRNOG00000043002
ENSMUSG00000074892	ENSBTAG00000023407	ENSGALG00000016128	ENSGGOG00000004209	ENSG00000183778	ENSMODG00000020968	ENSMMUG00000003428	ENSOANG00000006428	ENSPPYG00000011429	ENSPPAG00000039797	ENSPTRG00000052056	ENSRNOG00000030983
ENSMUSG00000074895	ENSBTAG00000003103	ENSGALG00000026037	ENSGGOG00000015854	ENSG00000175766		ENSMMUG00000000142		ENSPPYG00000016077	ENSPPAG00000036530	ENSPTRG00000028481	
ENSMUSG00000074909	ENSBTAG00000012168		ENSGGOG00000043437	ENSG00000137040		ENSMMUG00000041439		ENSPPYG00000019232	ENSPPAG00000037216	ENSPTRG00000048667	ENSRNOG00000053859
ENSMUSG00000074916	ENSBTAG00000004421	ENSGALG00000026531	ENSGGOG00000037922	ENSG00000169105				ENSPPYG00000006353	ENSPPAG00000033234		ENSRNOG00000045997
ENSMUSG00000074918				ENSG00000259330						ENSPTRG00000044435	
ENSMUSG00000074922	ENSBTAG00000021586		ENSGGOG00000034987	ENSG00000187866		ENSMMUG00000038307			ENSPPAG00000012143		ENSRNOG00000051051
ENSMUSG00000074923	ENSBTAG00000019076	ENSGALG00000034605	ENSGGOG00000044172		ENSMODG00000000535	ENSMMUG00000020534	ENSOANG00000010718	ENSPPYG00000006346	ENSPPAG00000043412	ENSPTRG00000010952	ENSRNOG00000007925
ENSMUSG00000074925	ENSBTAG00000005826	ENSGALG00000015113	ENSGGOG00000008891	ENSG00000188647		ENSMMUG00000003132	ENSOANG00000005028	ENSPPYG00000019279	ENSPPAG00000027910	ENSPTRG00000052727	ENSRNOG00000014891
ENSMUSG00000074928	ENSBTAG00000039602										ENSRNOG00000001567
ENSMUSG00000074934	ENSBTAG00000046604	ENSGALG00000009724	ENSGGOG00000005327	ENSG00000166923	ENSMODG00000001426	ENSMMUG00000001810		ENSPPYG00000006301			ENSRNOG00000026053
ENSMUSG00000074939	ENSBTAG00000037985	ENSGALG00000009640	ENSGGOG00000022082	ENSG00000184984	ENSMODG00000024252	ENSMMUG00000014227		ENSPPYG00000006307	ENSPPAG00000004646	ENSPTRG00000006874	ENSRNOG00000006397
ENSMUSG00000074946											ENSRNOG00000046306
ENSMUSG00000074947											ENSRNOG00000045817
ENSMUSG00000074952											ENSRNOG00000048229
ENSMUSG00000074955	ENSBTAG00000003549										ENSRNOG00000004993
ENSMUSG00000074965											ENSRNOG00000004920
ENSMUSG00000074966											ENSRNOG00000046816
ENSMUSG00000074968	ENSBTAG00000021855	ENSGALG00000013311	ENSGGOG00000011156	ENSG00000134343	ENSMODG00000009376	ENSMMUG00000012924	ENSOANG00000013130	ENSPPYG00000003411	ENSPPAG00000034210	ENSPTRG00000003449	ENSRNOG00000004731
ENSMUSG00000074971	ENSBTAG00000006676	ENSGALG00000023904		ENSG00000176971		ENSMMUG00000013358		ENSPPYG00000003409			ENSRNOG00000004699
ENSMUSG00000074991	ENSBTAG00000001416	ENSGALG00000035787	ENSGGOG00000011828	ENSG00000183185	ENSMODG00000017030	ENSMMUG00000005977		ENSPPYG00000013620	ENSPPAG00000036470	ENSPTRG00000046349	ENSRNOG00000001679
ENSMUSG00000074994	ENSBTAG00000014399	ENSGALG00000012030	ENSGGOG00000008849	ENSG00000060749	ENSMODG00000009706	ENSMMUG00000001536	ENSOANG00000015143	ENSPPYG00000003378	ENSPPAG00000039290	ENSPTRG00000003481	ENSRNOG00000037514
ENSMUSG00000074997											ENSRNOG00000020474
ENSMUSG00000075000	ENSBTAG00000012476	ENSGALG00000002959		ENSG00000148572	ENSMODG00000017183		ENSOANG00000015265	ENSPPYG00000002411			ENSRNOG00000000641
ENSMUSG00000075002	ENSBTAG00000023666										ENSRNOG00000039678
ENSMUSG00000075012	ENSBTAG00000047083	ENSGALG00000039032	ENSGGOG00000026577	ENSG00000179431	ENSMODG00000024473	ENSMMUG00000004331			ENSPPAG00000041553	ENSPTRG00000041394	ENSRNOG00000005347
ENSMUSG00000075023	ENSBTAG00000012053		ENSGGOG00000004173	ENSG00000205126		ENSMMUG00000019693		ENSPPYG00000003340	ENSPPAG00000033128	ENSPTRG00000028662	ENSRNOG00000042533
ENSMUSG00000075028	ENSBTAG00000006443		ENSGGOG00000017094	ENSG00000019485	ENSMODG00000019874	ENSMMUG00000015106	ENSOANG00000011927		ENSPPAG00000043398	ENSPTRG00000003533	ENSRNOG00000008674
ENSMUSG00000075031			ENSGGOG00000042967	ENSG00000273703		ENSMMUG00000046783		ENSPPYG00000016349	ENSPPAG00000025539	ENSPTRG00000051195	ENSRNOG00000059949
ENSMUSG00000075033	ENSBTAG00000013465	ENSGALG00000015344	ENSGGOG00000041969	ENSG00000144815	ENSMODG00000001891	ENSMMUG00000021567	ENSOANG00000007503	ENSPPYG00000013586	ENSPPAG00000034481	ENSPTRG00000015178	ENSRNOG00000001608
ENSMUSG00000075040	ENSBTAG00000027557		ENSGGOG00000010152	ENSG00000175213	ENSMODG00000019895	ENSMMUG00000019673		ENSPPYG00000003318	ENSPPAG00000034993	ENSPTRG00000003551	
ENSMUSG00000075054	ENSBTAG00000001892	ENSGALG00000043636	ENSGGOG00000006725	ENSG00000241127	ENSMODG00000012636	ENSMMUG00000013563	ENSOANG00000009446	ENSPPYG00000025822	ENSPPAG00000027234		ENSRNOG00000013438
ENSMUSG00000075065											ENSRNOG00000053815
ENSMUSG00000075066											ENSRNOG00000052463
ENSMUSG00000075068	ENSBTAG00000024788										ENSRNOG00000006819
ENSMUSG00000075069	ENSBTAG00000012549		ENSGGOG00000009949	ENSG00000176547	ENSMODG00000019966			ENSPPYG00000003290			ENSRNOG00000006771
ENSMUSG00000075072											ENSRNOG00000006654
ENSMUSG00000075073			ENSGGOG00000016721	ENSG00000237388		ENSMMUG00000021501			ENSPPAG00000025499		ENSRNOG00000006637
ENSMUSG00000075074											ENSRNOG00000060711
ENSMUSG00000075081											ENSRNOG00000059642
ENSMUSG00000075086											ENSRNOG00000031282
ENSMUSG00000075088											ENSRNOG00000050455
ENSMUSG00000075090				ENSG00000181958		ENSMMUG00000014958			ENSPPAG00000032021		
ENSMUSG00000075091											ENSRNOG00000006433
ENSMUSG00000075093					ENSMODG00000024389		ENSOANG00000007922				ENSRNOG00000006415
ENSMUSG00000075094											ENSRNOG00000006408
ENSMUSG00000075095											ENSRNOG00000047252
ENSMUSG00000075097											ENSRNOG00000054133
ENSMUSG00000075102											ENSRNOG00000056750
ENSMUSG00000075112											ENSRNOG00000047879
ENSMUSG00000075113											ENSRNOG00000048178
ENSMUSG00000075114											ENSRNOG00000046340
ENSMUSG00000075122	ENSBTAG00000018059		ENSGGOG00000027712	ENSG00000121594	ENSMODG00000018199	ENSMMUG00000016367		ENSPPYG00000013514	ENSPPAG00000039364	ENSPTRG00000015256	ENSRNOG00000001527
ENSMUSG00000075127	ENSBTAG00000026065										
ENSMUSG00000075136											ENSRNOG00000005950
ENSMUSG00000075140											ENSRNOG00000049888
ENSMUSG00000075142											ENSRNOG00000005880
ENSMUSG00000075144											ENSRNOG00000005863
ENSMUSG00000075145				ENSG00000205029							
ENSMUSG00000075148											ENSRNOG00000050681
ENSMUSG00000075149											ENSRNOG00000005742
ENSMUSG00000075150											ENSRNOG00000046632
ENSMUSG00000075151											ENSRNOG00000049657
ENSMUSG00000075153											ENSRNOG00000050566
ENSMUSG00000075158	ENSBTAG00000011707	ENSGALG00000043910	ENSGGOG00000010509	ENSG00000181785	ENSMODG00000020031	ENSMMUG00000016150				ENSPTRG00000003619	ENSRNOG00000031356
ENSMUSG00000075161											ENSRNOG00000049276
ENSMUSG00000075164											ENSRNOG00000009969
ENSMUSG00000075165	ENSBTAG00000046527										ENSRNOG00000034047
ENSMUSG00000075166	ENSBTAG00000046285		ENSGGOG00000025358	ENSG00000172154		ENSMMUG00000031063			ENSPPAG00000032066	ENSPTRG00000003622	ENSRNOG00000009943
ENSMUSG00000075167											ENSRNOG00000030825
ENSMUSG00000075168											ENSRNOG00000054730
ENSMUSG00000075172											ENSRNOG00000046997
ENSMUSG00000075175											ENSRNOG00000052014
ENSMUSG00000075176											ENSRNOG00000052104
ENSMUSG00000075179											ENSRNOG00000055270
ENSMUSG00000075196											ENSRNOG00000029884
ENSMUSG00000075197			ENSGGOG00000000880	ENSG00000150261		ENSMMUG00000001301			ENSPPAG00000032394	ENSPTRG00000029966	ENSRNOG00000009747
ENSMUSG00000075198			ENSGGOG00000037467			ENSMMUG00000040275					ENSRNOG00000045807
ENSMUSG00000075199			ENSGGOG00000009948	ENSG00000172199						ENSPTRG00000029965	ENSRNOG00000049332
ENSMUSG00000075200											ENSRNOG00000049721
ENSMUSG00000075201											ENSRNOG00000031051
ENSMUSG00000075202											ENSRNOG00000050467
ENSMUSG00000075205					ENSMODG00000020044						ENSRNOG00000009693
ENSMUSG00000075206	ENSBTAG00000047516		ENSGGOG00000023888		ENSMODG00000024297				ENSPPAG00000011333		
ENSMUSG00000075208	ENSBTAG00000006421		ENSGGOG00000025189	ENSG00000172459	ENSMODG00000020063				ENSPPAG00000031900	ENSPTRG00000029960	ENSRNOG00000009624
ENSMUSG00000075209											ENSRNOG00000030662
ENSMUSG00000075210	ENSBTAG00000039801				ENSMODG00000024293						ENSRNOG00000009586
ENSMUSG00000075211											ENSRNOG00000029578
ENSMUSG00000075217						ENSMMUG00000005151	ENSOANG00000007978	ENSPPYG00000003284			ENSRNOG00000009399
ENSMUSG00000075218											ENSRNOG00000033543
ENSMUSG00000075219											ENSRNOG00000034115
ENSMUSG00000075221											ENSRNOG00000029640
ENSMUSG00000075224	ENSBTAG00000004206	ENSGALG00000029130	ENSGGOG00000008305	ENSG00000183908	ENSMODG00000020081		ENSOANG00000009116	ENSPPYG00000003281	ENSPPAG00000030647	ENSPTRG00000003650	ENSRNOG00000028266
ENSMUSG00000075225	ENSBTAG00000026637	ENSGALG00000019932	ENSGGOG00000022034		ENSMODG00000017983	ENSMMUG00000007010			ENSPPAG00000021752	ENSPTRG00000046150	
ENSMUSG00000075227	ENSBTAG00000005073		ENSGGOG00000002712	ENSG00000174276	ENSMODG00000024077	ENSMMUG00000018775		ENSPPYG00000003078	ENSPPAG00000024364	ENSPTRG00000003865	ENSRNOG00000021794
ENSMUSG00000075229	ENSBTAG00000011138	ENSGALG00000014413	ENSGGOG00000036598	ENSG00000160124	ENSMODG00000018298	ENSMMUG00000047586		ENSPPYG00000013486	ENSPPAG00000042931	ENSPTRG00000045488	ENSRNOG00000031653
ENSMUSG00000075249	ENSBTAG00000003645		ENSGGOG00000009519	ENSG00000188738		ENSMMUG00000006109			ENSPPAG00000028009	ENSPTRG00000039357	ENSRNOG00000051199
ENSMUSG00000075254	ENSBTAG00000021396	ENSGALG00000011813	ENSGGOG00000007120	ENSG00000173706	ENSMODG00000018368	ENSMMUG00000032005	ENSOANG00000022230	ENSPPYG00000013464	ENSPPAG00000041079	ENSPTRG00000015315	ENSRNOG00000001793
ENSMUSG00000075256	ENSBTAG00000009257	ENSGALG00000008910	ENSGGOG00000003773	ENSG00000188452	ENSMODG00000010384	ENSMMUG00000015344	ENSOANG00000003632	ENSPPYG00000012990	ENSPPAG00000040188	ENSPTRG00000012701	ENSRNOG00000030212
ENSMUSG00000075266	ENSBTAG00000026704		ENSGGOG00000011160	ENSG00000203760		ENSMMUG00000029416		ENSPPYG00000016991	ENSPPAG00000027985	ENSPTRG00000044162	ENSRNOG00000042944
ENSMUSG00000075267	ENSBTAG00000033254		ENSGGOG00000011071	ENSG00000204311	ENSMODG00000009854	ENSMMUG00000038575	ENSOANG00000008632	ENSPPYG00000012977	ENSPPAG00000037654	ENSPTRG00000029126	ENSRNOG00000038165
ENSMUSG00000075270	ENSBTAG00000016396	ENSGALG00000042374	ENSGGOG00000034968			ENSMMUG00000002011	ENSOANG00000008626	ENSPPYG00000012972	ENSPPAG00000036387	ENSPTRG00000012684	ENSRNOG00000024457
ENSMUSG00000075284		ENSGALG00000036441	ENSGGOG00000016773	ENSG00000115935	ENSMODG00000009366	ENSMMUG00000009593		ENSPPYG00000012948	ENSPPAG00000037968		ENSRNOG00000018406
ENSMUSG00000075289	ENSBTAG00000017690		ENSGGOG00000009995	ENSG00000172508	ENSMODG00000007620	ENSMMUG00000005480	ENSOANG00000005965		ENSPPAG00000032452	ENSPTRG00000028514	ENSRNOG00000018603
ENSMUSG00000075302	ENSBTAG00000032846		ENSGGOG00000027759	ENSG00000204334	ENSMODG00000029694	ENSMMUG00000031393	ENSOANG00000021941	ENSPPYG00000012924	ENSPPAG00000037284	ENSPTRG00000029148	ENSRNOG00000056087
ENSMUSG00000075304	ENSBTAG00000003207	ENSGALG00000034094	ENSGGOG00000027746	ENSG00000204335	ENSMODG00000008446	ENSMMUG00000002690	ENSOANG00000008556	ENSPPYG00000012923	ENSPPAG00000000279	ENSPTRG00000029149	ENSRNOG00000054086
ENSMUSG00000075307	ENSBTAG00000010741	ENSGALG00000038813	ENSGGOG00000003159	ENSG00000239474		ENSMMUG00000020510	ENSOANG00000008534	ENSPPYG00000012912	ENSPPAG00000031683	ENSPTRG00000045171	ENSRNOG00000007461
ENSMUSG00000075316	ENSBTAG00000002425		ENSGGOG00000025559	ENSG00000169432		ENSMMUG00000018510	ENSOANG00000006228	ENSPPYG00000012899	ENSPPAG00000034120	ENSPTRG00000012597	ENSRNOG00000006639
ENSMUSG00000075318	ENSBTAG00000038180	ENSGALG00000011009	ENSGGOG00000000358	ENSG00000136531	ENSMODG00000006436	ENSMMUG00000002712	ENSOANG00000006206	ENSPPYG00000013383	ENSPPAG00000039919	ENSPTRG00000012591	ENSRNOG00000005018
ENSMUSG00000075324	ENSBTAG00000008704	ENSGALG00000011069	ENSGGOG00000040049	ENSG00000182263	ENSMODG00000005749	ENSMMUG00000023611	ENSOANG00000006201	ENSPPYG00000012890	ENSPPAG00000033218	ENSPTRG00000012586	ENSRNOG00000004679
ENSMUSG00000075327	ENSBTAG00000014790	ENSGALG00000012966	ENSGGOG00000010529	ENSG00000181472	ENSMODG00000016757	ENSMMUG00000029475	ENSOANG00000003326	ENSPPYG00000017107	ENSPPAG00000033109	ENSPTRG00000018712	ENSRNOG00000019544
ENSMUSG00000075334	ENSBTAG00000021526		ENSGGOG00000002162	ENSG00000177519		ENSMMUG00000022529	ENSOANG00000006115	ENSPPYG00000012856	ENSPPAG00000002667	ENSPTRG00000012545	ENSRNOG00000005109
ENSMUSG00000075370											ENSRNOG00000025990
ENSMUSG00000075376	ENSBTAG00000023867	ENSGALG00000001253	ENSGGOG00000017062	ENSG00000056586	ENSMODG00000019725	ENSMMUG00000021134	ENSOANG00000008194	ENSPPYG00000019583	ENSPPAG00000036013	ENSPTRG00000021339	ENSRNOG00000009196
ENSMUSG00000075377	ENSBTAG00000045528			ENSG00000280094	ENSMODG00000023546						ENSRNOG00000007986
ENSMUSG00000075378											ENSRNOG00000007977
ENSMUSG00000075379											ENSRNOG00000032321
ENSMUSG00000075382											ENSRNOG00000029069
ENSMUSG00000075383											ENSRNOG00000033799
ENSMUSG00000075384	ENSBTAG00000000726		ENSGGOG00000025401	ENSG00000136834				ENSPPYG00000019573			ENSRNOG00000007911
ENSMUSG00000075387											ENSRNOG00000045719
ENSMUSG00000075394	ENSBTAG00000003304	ENSGALG00000035539	ENSGGOG00000037118	ENSG00000198353				ENSPPYG00000004596	ENSPPAG00000038534	ENSPTRG00000048069	ENSRNOG00000016613
ENSMUSG00000075402			ENSGGOG00000011442	ENSG00000185069	ENSMODG00000008733	ENSMMUG00000014980		ENSPPYG00000004557	ENSPPAG00000041526	ENSPTRG00000004990	ENSRNOG00000031785
ENSMUSG00000075408				ENSG00000284791							ENSRNOG00000036872
ENSMUSG00000075410	ENSBTAG00000039607		ENSGGOG00000001387	ENSG00000214140					ENSPPAG00000036742	ENSPTRG00000047450	ENSRNOG00000043417
ENSMUSG00000075415	ENSBTAG00000020313	ENSGALG00000004088	ENSGGOG00000003548	ENSG00000187239	ENSMODG00000006998	ENSMMUG00000003799	ENSOANG00000002554	ENSPPYG00000019687	ENSPPAG00000014368	ENSPTRG00000021468	ENSRNOG00000008258
ENSMUSG00000075419	ENSBTAG00000010601	ENSGALG00000026007	ENSGGOG00000004805	ENSG00000175283	ENSMODG00000023342	ENSMMUG00000011755		ENSPPYG00000019669	ENSPPAG00000016072		ENSRNOG00000016989
ENSMUSG00000075425	ENSBTAG00000011317	ENSGALG00000004881			ENSMODG00000005915		ENSOANG00000010073	ENSPPYG00000029647			ENSRNOG00000050262
ENSMUSG00000075467	ENSBTAG00000012880		ENSGGOG00000010871	ENSG00000213221	ENSMODG00000017560	ENSMMUG00000003083	ENSOANG00000013456	ENSPPYG00000019769	ENSPPAG00000035373	ENSPTRG00000034113	ENSRNOG00000018791
ENSMUSG00000075470	ENSBTAG00000030632	ENSGALG00000040272			ENSMODG00000025457	ENSMMUG00000001214	ENSOANG00000004881				ENSRNOG00000014511
ENSMUSG00000075478	ENSBTAG00000038168	ENSGALG00000016905	ENSGGOG00000024834	ENSG00000178235	ENSMODG00000024990	ENSMMUG00000003715		ENSPPYG00000005434	ENSPPAG00000037587	ENSPTRG00000005954	ENSRNOG00000009209
ENSMUSG00000075486	ENSBTAG00000009824	ENSGALG00000016922	ENSGGOG00000008976	ENSG00000188243			ENSOANG00000001958	ENSPPYG00000005418			ENSRNOG00000038012
ENSMUSG00000075510	ENSBTAG00000013532	ENSGALG00000000914			ENSMODG00000024031	ENSMMUG00000013116	ENSOANG00000004369	ENSPPYG00000008319			ENSRNOG00000002918
ENSMUSG00000075520	ENSBTAG00000023216	ENSGALG00000008498		ENSG00000204740	ENSMODG00000009440	ENSMMUG00000048865		ENSPPYG00000002133		ENSPTRG00000029925	ENSRNOG00000052916
ENSMUSG00000075524	ENSBTAG00000047629			ENSG00000184208		ENSMMUG00000007290			ENSPPAG00000028172		ENSRNOG00000030150
ENSMUSG00000075543	ENSBTAG00000013819				ENSMODG00000024150		ENSOANG00000009066				ENSRNOG00000050360
ENSMUSG00000075567											ENSRNOG00000012955
ENSMUSG00000075569	ENSBTAG00000005908	ENSGALG00000045376			ENSMODG00000008200	ENSMMUG00000030422	ENSOANG00000000761	ENSPPYG00000017358	ENSPPAG00000033714		ENSRNOG00000001036
ENSMUSG00000075570	ENSBTAG00000030546		ENSGGOG00000011236	ENSG00000186393	ENSMODG00000013449	ENSMMUG00000001495	ENSOANG00000002896	ENSPPYG00000008452	ENSPPAG00000043196	ENSPTRG00000030927	ENSRNOG00000033617
ENSMUSG00000075571			ENSGGOG00000008293	ENSG00000205883		ENSMMUG00000017581		ENSPPYG00000018343		ENSPTRG00000031030	ENSRNOG00000038758
ENSMUSG00000075572						ENSMMUG00000017580		ENSPPYG00000019997			ENSRNOG00000038759
ENSMUSG00000075573			ENSGGOG00000003692			ENSMMUG00000029037				ENSPTRG00000032474	ENSRNOG00000038760
ENSMUSG00000075574								ENSPPYG00000018329			ENSRNOG00000038762
ENSMUSG00000075588	ENSBTAG00000009979	ENSGALG00000025774	ENSGGOG00000009910	ENSG00000173917	ENSMODG00000012347		ENSOANG00000004722	ENSPPYG00000008895	ENSPPAG00000027417	ENSPTRG00000009352	ENSRNOG00000008365
ENSMUSG00000075590	ENSBTAG00000008079	ENSGALG00000029760	ENSGGOG00000004652	ENSG00000185189	ENSMODG00000009194	ENSMMUG00000028891	ENSOANG00000012722	ENSPPYG00000018952	ENSPPAG00000032022		ENSRNOG00000029535
ENSMUSG00000075592	ENSBTAG00000007149		ENSGGOG00000016176	ENSG00000205978	ENSMODG00000002972	ENSMMUG00000009513	ENSOANG00000007698	ENSPPYG00000005705	ENSPPAG00000028719	ENSPTRG00000006219	ENSRNOG00000048431
ENSMUSG00000075593	ENSBTAG00000015017			ENSG00000197093	ENSMODG00000004375	ENSMMUG00000018404		ENSPPYG00000017405	ENSPPAG00000038671	ENSPTRG00000022945	ENSRNOG00000001375
