ensembl_gene_id	btaurus_homolog_ensembl_gene	ggallus_homolog_ensembl_gene	ggorilla_homolog_ensembl_gene	hsapiens_homolog_ensembl_gene	mdomestica_homolog_ensembl_gene	mmulatta_homolog_ensembl_gene	oanatinus_homolog_ensembl_gene	pabelii_homolog_ensembl_gene	ppaniscus_homolog_ensembl_gene	ptroglodytes_homolog_ensembl_gene	rnorvegicus_homolog_ensembl_gene
ENSMUSG00000068428	ENSBTAG00000023593	ENSGALG00000026907	ENSGGOG00000038407	ENSG00000205835	ENSMODG00000015099	ENSMMUG00000003100	ENSOANG00000004450	ENSPPYG00000014407	ENSPPAG00000017215	ENSPTRG00000030020	ENSRNOG00000038505
ENSMUSG00000068580	ENSBTAG00000013485	ENSGALG00000008460	ENSGGOG00000000053	ENSG00000166140	ENSMODG00000000221	ENSMMUG00000001723	ENSOANG00000009310	ENSPPYG00000006362	ENSPPAG00000038696	ENSPTRG00000006931	ENSRNOG00000012528
ENSMUSG00000068663	ENSBTAG00000005208	ENSGALG00000007167	ENSGGOG00000014059	ENSG00000038532	ENSMODG00000005166	ENSMMUG00000006515	ENSOANG00000000742	ENSPPYG00000007098	ENSPPAG00000039980	ENSPTRG00000007763	ENSRNOG00000057378
ENSMUSG00000068697	ENSBTAG00000033008	ENSGALG00000005226	ENSGGOG00000024324	ENSG00000177791	ENSMODG00000000272	ENSMMUG00000013696	ENSOANG00000014156	ENSPPYG00000002334	ENSPPAG00000026601	ENSPTRG00000002633	ENSRNOG00000040122
ENSMUSG00000068735	ENSBTAG00000017228	ENSGALG00000014069	ENSGGOG00000006941	ENSG00000175274	ENSMODG00000019873	ENSMMUG00000031040	ENSOANG00000003201	ENSPPYG00000003334	ENSPPAG00000028354	ENSPTRG00000003532	ENSRNOG00000008738
ENSMUSG00000068739	ENSBTAG00000012962	ENSGALG00000026809	ENSGGOG00000001752	ENSG00000031698	ENSMODG00000002154	ENSMMUG00000021837	ENSOANG00000009192	ENSPPYG00000001080	ENSPPAG00000043924	ENSPTRG00000001043	ENSRNOG00000020255
ENSMUSG00000068742	ENSBTAG00000021223	ENSGALG00000008436	ENSGGOG00000002293	ENSG00000121671	ENSMODG00000019881	ENSMMUG00000002453	ENSOANG00000005350	ENSPPYG00000003329	ENSPPAG00000033780	ENSPTRG00000003537	ENSRNOG00000007478
ENSMUSG00000068747	ENSBTAG00000008849	ENSGALG00000033572	ENSGGOG00000006556	ENSG00000134243	ENSMODG00000002062	ENSMMUG00000005812	ENSOANG00000008957	ENSPPYG00000001076	ENSPPAG00000035099	ENSPTRG00000001046	ENSRNOG00000031814
ENSMUSG00000068749	ENSBTAG00000020641	ENSGALG00000039624	ENSGGOG00000006561	ENSG00000143106	ENSMODG00000002034	ENSMMUG00000005813	ENSOANG00000004175	ENSPPYG00000001075	ENSPPAG00000039811	ENSPTRG00000001048	ENSRNOG00000019868
ENSMUSG00000068823	ENSBTAG00000000678	ENSGALG00000002139	ENSGGOG00000002164	ENSG00000009307	ENSMODG00000004685	ENSMMUG00000001974	ENSOANG00000004518	ENSPPYG00000000996	ENSPPAG00000025861	ENSPTRG00000033721	ENSRNOG00000061058
ENSMUSG00000068921	ENSBTAG00000001199	ENSGALG00000019796	ENSGGOG00000007618	ENSG00000132676	ENSMODG00000017024	ENSMMUG00000018080	ENSOANG00000031925	ENSPPYG00000000742	ENSPPAG00000030901	ENSPTRG00000001430	ENSRNOG00000020373
ENSMUSG00000068923	ENSBTAG00000011209	ENSGALG00000014646	ENSGGOG00000010111	ENSG00000132718	ENSMODG00000016994	ENSMMUG00000021312	ENSOANG00000005898	ENSPPYG00000000738	ENSPPAG00000039359	ENSPTRG00000001436	ENSRNOG00000020279
ENSMUSG00000068966	ENSBTAG00000039343	ENSGALG00000023407	ENSGGOG00000039553	ENSG00000177125	ENSMODG00000019791	ENSMMUG00000043280	ENSOANG00000014741	ENSPPYG00000019616	ENSPPAG00000025124	ENSPTRG00000044442	ENSRNOG00000032700
ENSMUSG00000069020	ENSBTAG00000025612	ENSGALG00000004971	ENSGGOG00000014806	ENSG00000167118	ENSMODG00000023353	ENSMMUG00000018612	ENSOANG00000003949	ENSPPYG00000019649	ENSPPAG00000030946	ENSPTRG00000021427	ENSRNOG00000026636
ENSMUSG00000069072	ENSBTAG00000016323	ENSGALG00000009349	ENSGGOG00000001456	ENSG00000013293	ENSMODG00000016059	ENSMMUG00000013987	ENSOANG00000008030	ENSPPYG00000014293	ENSPPAG00000043869	ENSPTRG00000015619	ENSRNOG00000028097
ENSMUSG00000069094	ENSBTAG00000011614	ENSGALG00000038395	ENSGGOG00000007354	ENSG00000205268	ENSMODG00000008123	ENSMMUG00000011262	ENSOANG00000002300	ENSPPYG00000018632	ENSPPAG00000037038	ENSPTRG00000030991	ENSRNOG00000013048
ENSMUSG00000069114	ENSBTAG00000003339	ENSGALG00000034376	ENSGGOG00000015527	ENSG00000205189	ENSMODG00000006584	ENSMMUG00000008438	ENSOANG00000028288	ENSPPYG00000018696	ENSPPAG00000027392	ENSPTRG00000030982	ENSRNOG00000061862
ENSMUSG00000069237	ENSBTAG00000017118	ENSGALG00000042858	ENSGGOG00000025141	ENSG00000137414	ENSMODG00000024641	ENSMMUG00000001992	ENSOANG00000011862	ENSPPYG00000016258	ENSPPAG00000027468	ENSPTRG00000017751	ENSRNOG00000026120
ENSMUSG00000069255	ENSBTAG00000027375	ENSGALG00000027397	ENSGGOG00000004744	ENSG00000112679	ENSMODG00000008388	ENSMMUG00000018514	ENSOANG00000014901	ENSPPYG00000016160	ENSPPAG00000043721	ENSPTRG00000017654	ENSRNOG00000056376
ENSMUSG00000069495	ENSBTAG00000018581	ENSGALG00000012453	ENSGGOG00000011299	ENSG00000135999	ENSMODG00000003447	ENSMMUG00000023176	ENSOANG00000006066	ENSPPYG00000012837	ENSPPAG00000040114	ENSPTRG00000012518	ENSRNOG00000029447
ENSMUSG00000069565	ENSBTAG00000019714	ENSGALG00000015200	ENSGGOG00000002814	ENSG00000071626	ENSMODG00000005157	ENSMMUG00000003047	ENSOANG00000014632	ENSPPYG00000009316	ENSPPAG00000033205	ENSPTRG00000010199	ENSRNOG00000031387
ENSMUSG00000069581	ENSBTAG00000018607	ENSGALG00000005655	ENSGGOG00000002047	ENSG00000175894	ENSMODG00000003360	ENSMMUG00000022556	ENSOANG00000015571	ENSPPYG00000011488	ENSPPAG00000027981	ENSPTRG00000013980	ENSRNOG00000001219
ENSMUSG00000069631	ENSBTAG00000000056	ENSGALG00000000550	ENSGGOG00000006351	ENSG00000266173	ENSMODG00000009817	ENSMMUG00000016757	ENSOANG00000009960	ENSPPYG00000008529	ENSPPAG00000029424	ENSPTRG00000009520	ENSRNOG00000008637
ENSMUSG00000069633	ENSBTAG00000018894	ENSGALG00000043756	ENSGGOG00000004741	ENSG00000104883	ENSMODG00000015117	ENSMMUG00000008409	ENSOANG00000013450	ENSPPYG00000009474	ENSPPAG00000019932	ENSPTRG00000010388	ENSRNOG00000028100
ENSMUSG00000069729	ENSBTAG00000002728	ENSGALG00000013683	ENSGGOG00000011723	ENSG00000049618	ENSMODG00000008068	ENSMMUG00000002270	ENSOANG00000030519	ENSPPYG00000017126	ENSPPAG00000029333	ENSPTRG00000018733	ENSRNOG00000017030
ENSMUSG00000069769	ENSBTAG00000004406	ENSGALG00000005567	ENSGGOG00000013182	ENSG00000153944	ENSMODG00000014790	ENSMMUG00000002069	ENSOANG00000005667	ENSPPYG00000008244	ENSPPAG00000037697	ENSPTRG00000009437	ENSRNOG00000025338
ENSMUSG00000069806	ENSBTAG00000007506	ENSGALG00000042886	ENSGGOG00000012615	ENSG00000105605	ENSMODG00000014059	ENSMMUG00000007975	ENSOANG00000030018	ENSPPYG00000010366	ENSPPAG00000042366	ENSPTRG00000011436	ENSRNOG00000056257
ENSMUSG00000069808	ENSBTAG00000046273	ENSGALG00000004820	ENSGGOG00000015506	ENSG00000167695	ENSMODG00000010047	ENSMMUG00000023373	ENSOANG00000001522	ENSPPYG00000007758	ENSPPAG00000039485	ENSPTRG00000008508	ENSRNOG00000007722
ENSMUSG00000069867	ENSBTAG00000023752	ENSGALG00000006242	ENSGGOG00000012670	ENSG00000205022	ENSMODG00000003873	ENSMMUG00000012438	ENSOANG00000013901	ENSPPYG00000007655	ENSPPAG00000028866	ENSPTRG00000031120	ENSRNOG00000029558
ENSMUSG00000069911	ENSBTAG00000002134	ENSGALG00000027809	ENSGGOG00000007822	ENSG00000204767	ENSMODG00000007065	ENSMMUG00000045048	ENSOANG00000007807	ENSPPYG00000016028	ENSPPAG00000040832	ENSPTRG00000028509	ENSRNOG00000032329
ENSMUSG00000070044	ENSBTAG00000034393	ENSGALG00000013503	ENSGGOG00000011490	ENSG00000109794	ENSMODG00000004881	ENSMMUG00000039058	ENSOANG00000004549	ENSPPYG00000015255	ENSPPAG00000034984	ENSPTRG00000049170	ENSRNOG00000021693
ENSMUSG00000070047	ENSBTAG00000020657	ENSGALG00000013579	ENSGGOG00000004402	ENSG00000083857	ENSMODG00000005018	ENSMMUG00000018051	ENSOANG00000030298	ENSPPYG00000015259	ENSPPAG00000033389	ENSPTRG00000016666	ENSRNOG00000030954
ENSMUSG00000070075	ENSBTAG00000029965	ENSGALG00000021734	ENSGGOG00000032376	ENSG00000207597	ENSMODG00000025847	ENSMMUG00000027118	ENSOANG00000016348	ENSPPYG00000022073	ENSPPAG00000006386	ENSPTRG00000027827	ENSRNOG00000036272
ENSMUSG00000070287	ENSBTAG00000003833	ENSGALG00000040031	ENSGGOG00000007642	ENSG00000168917	ENSMODG00000024984	ENSMMUG00000019360	ENSOANG00000007966	ENSPPYG00000014132	ENSPPAG00000014098	ENSPTRG00000030117	ENSRNOG00000015370
ENSMUSG00000070305	ENSBTAG00000001233	ENSGALG00000021271	ENSGGOG00000004232	ENSG00000160588	ENSMODG00000013534	ENSMMUG00000023594	ENSOANG00000005347	ENSPPYG00000003927	ENSPPAG00000031539	ENSPTRG00000004336	ENSRNOG00000026753
ENSMUSG00000070327	ENSBTAG00000022489	ENSGALG00000039269	ENSGGOG00000010175	ENSG00000173821	ENSMODG00000002357	ENSMMUG00000005455	ENSOANG00000006542	ENSPPYG00000008719	ENSPPAG00000015826	ENSPTRG00000009744	ENSRNOG00000029658
ENSMUSG00000070336	ENSBTAG00000024983	ENSGALG00000019738	ENSGGOG00000013571	ENSG00000204952	ENSMODG00000012651	ENSMMUG00000018180	ENSOANG00000012205	ENSPPYG00000008499	ENSPPAG00000038111	ENSPTRG00000030923	ENSRNOG00000036882
ENSMUSG00000070345	ENSBTAG00000001166	ENSGALG00000001031	ENSGGOG00000013788	ENSG00000176160	ENSMODG00000014701	ENSMMUG00000004184	ENSOANG00000008484	ENSPPYG00000008231	ENSPPAG00000043253	ENSPTRG00000009453	ENSRNOG00000056793
ENSMUSG00000070366	ENSBTAG00000032106	ENSGALG00000029020	ENSGGOG00000011322	ENSG00000203805	ENSMODG00000008644	ENSMMUG00000008724	ENSOANG00000009788	ENSPPYG00000002709	ENSPPAG00000040406	ENSPTRG00000029684	ENSRNOG00000020424
ENSMUSG00000070368	ENSBTAG00000010560	ENSGALG00000040082	ENSGGOG00000008418	ENSG00000143125	ENSMODG00000001686	ENSMMUG00000019217	ENSOANG00000004023	ENSPPYG00000001048	ENSPPAG00000040244	ENSPTRG00000001080	ENSRNOG00000018201
ENSMUSG00000070385	ENSBTAG00000011548	ENSGALG00000002082	ENSGGOG00000013805	ENSG00000116748	ENSMODG00000004578	ENSMMUG00000001978	ENSOANG00000004517	ENSPPYG00000000998	ENSPPAG00000036239	ENSPTRG00000001139	ENSRNOG00000018656
ENSMUSG00000070469	ENSBTAG00000004645	ENSGALG00000006104	ENSGGOG00000012200	ENSG00000156218	ENSMODG00000019384	ENSMMUG00000013670	ENSOANG00000002198	ENSPPYG00000006742	ENSPPAG00000036039	ENSPTRG00000007394	ENSRNOG00000010840
ENSMUSG00000070476	ENSBTAG00000045509	ENSGALG00000026542	ENSGGOG00000043885	ENSG00000196227	ENSMODG00000023261	ENSMMUG00000042529	ENSOANG00000009286	ENSPPYG00000011188	ENSPPAG00000018830	ENSPTRG00000052443	ENSRNOG00000053607
ENSMUSG00000070498	ENSBTAG00000006626	ENSGALG00000002742	ENSGGOG00000034913	ENSG00000139364	ENSMODG00000015657	ENSMMUG00000020804	ENSOANG00000014878	ENSPPYG00000005109	ENSPPAG00000037819	ENSPTRG00000005625	ENSRNOG00000038406
ENSMUSG00000070544	ENSBTAG00000007960	ENSGALG00000003681	ENSGGOG00000009000	ENSG00000198900	ENSMODG00000000573	ENSMMUG00000011112	ENSOANG00000014354	ENSPPYG00000011009	ENSPPAG00000043186	ENSPTRG00000013498	ENSRNOG00000047611
ENSMUSG00000070565	ENSBTAG00000015537	ENSGALG00000004323	ENSGGOG00000001070	ENSG00000075391	ENSMODG00000005974	ENSMMUG00000021073	ENSOANG00000000953	ENSPPYG00000000473	ENSPPAG00000043110	ENSPTRG00000001717	ENSRNOG00000004917
ENSMUSG00000070639	ENSBTAG00000020214	ENSGALG00000006167	ENSGGOG00000006067	ENSG00000197147	ENSMODG00000012079	ENSMMUG00000017707	ENSOANG00000007872	ENSPPYG00000001169	ENSPPAG00000027112	ENSPTRG00000022980	ENSRNOG00000002129
ENSMUSG00000070643	ENSBTAG00000008132	ENSGALG00000000583	ENSGGOG00000012765	ENSG00000143842	ENSMODG00000001192	ENSMMUG00000008460	ENSOANG00000014941	ENSPPYG00000000324	ENSPPAG00000029460	ENSPTRG00000001881	ENSRNOG00000028353
ENSMUSG00000070644	ENSBTAG00000018509	ENSGALG00000000557	ENSGGOG00000012777	ENSG00000143845	ENSMODG00000001210	ENSMMUG00000008462	ENSOANG00000015187	ENSPPYG00000000323	ENSPPAG00000035365	ENSPTRG00000001882	ENSRNOG00000028368
ENSMUSG00000070691	ENSBTAG00000019800	ENSGALG00000043372	ENSGGOG00000004848	ENSG00000020633	ENSMODG00000013941	ENSMMUG00000002420	ENSOANG00000031074	ENSPPYG00000001714	ENSPPAG00000034809	ENSPTRG00000000351	ENSRNOG00000054217
ENSMUSG00000070733	ENSBTAG00000000137	ENSGALG00000014103	ENSGGOG00000007654	ENSG00000075539	ENSMODG00000020638	ENSMMUG00000006705	ENSOANG00000008882	ENSPPYG00000014720	ENSPPAG00000035404	ENSPTRG00000016045	ENSRNOG00000002248
ENSMUSG00000070737	ENSBTAG00000024086	ENSGALG00000002517	ENSGGOG00000026101	ENSG00000243749	ENSMODG00000029342	ENSMMUG00000042531	ENSOANG00000021037	ENSPPYG00000029630	ENSPPAG00000012633	ENSPTRG00000040553	ENSRNOG00000028083
ENSMUSG00000070738	ENSBTAG00000020616	ENSGALG00000001730	ENSGGOG00000000308	ENSG00000077044	ENSMODG00000003088	ENSMMUG00000005646	ENSOANG00000019799	ENSPPYG00000013291	ENSPPAG00000044113	ENSPTRG00000013053	ENSRNOG00000023238
ENSMUSG00000070806	ENSBTAG00000012979	ENSGALG00000033138	ENSGGOG00000004654	ENSG00000066185	ENSMODG00000017311	ENSMMUG00000001034	ENSOANG00000009725	ENSPPYG00000001470	ENSPPAG00000036047	ENSPTRG00000000608	ENSRNOG00000022199
ENSMUSG00000070939	ENSBTAG00000021731	ENSGALG00000016795	ENSGGOG00000008221	ENSG00000135966	ENSMODG00000002497	ENSMMUG00000015789	ENSOANG00000010577	ENSPPYG00000012122	ENSPPAG00000031877	ENSPTRG00000012313	ENSRNOG00000024562
ENSMUSG00000070953	ENSBTAG00000015098	ENSGALG00000042210	ENSGGOG00000003250	ENSG00000136933	ENSMODG00000019763	ENSMMUG00000005215	ENSOANG00000013292	ENSPPYG00000019608	ENSPPAG00000020419	ENSPTRG00000021369	ENSRNOG00000018591
ENSMUSG00000071014	ENSBTAG00000005907	ENSGALG00000002033	ENSGGOG00000010253	ENSG00000165264	ENSMODG00000004585	ENSMMUG00000002685	ENSOANG00000031275	ENSPPYG00000019146	ENSPPAG00000038130	ENSPTRG00000020846	ENSRNOG00000024539
ENSMUSG00000071064	ENSBTAG00000012738	ENSGALG00000009982	ENSGGOG00000004696	ENSG00000151612	ENSMODG00000000520	ENSMMUG00000005380	ENSOANG00000006534	ENSPPYG00000015104	ENSPPAG00000041685	ENSPTRG00000016487	ENSRNOG00000011697
ENSMUSG00000071074	ENSBTAG00000018967	ENSGALG00000041037	ENSGGOG00000010894	ENSG00000137207	ENSMODG00000018967	ENSMMUG00000023322	ENSOANG00000003042	ENSPPYG00000016644	ENSPPAG00000015711	ENSPTRG00000018201	ENSRNOG00000018998
ENSMUSG00000071103	ENSBTAG00000034430	ENSGALG00000013287	ENSGGOG00000027706	ENSG00000205129	ENSMODG00000004751	ENSMMUG00000048393	ENSOANG00000003387	ENSPPYG00000015248	ENSPPAG00000022550	ENSPTRG00000031058	ENSRNOG00000038819
ENSMUSG00000071176	ENSBTAG00000008585	ENSGALG00000016350	ENSGGOG00000011064	ENSG00000104728	ENSMODG00000014194	ENSMMUG00000009472	ENSOANG00000014123	ENSPPYG00000018308	ENSPPAG00000028210	ENSPTRG00000019942	ENSRNOG00000012561
ENSMUSG00000071226	ENSBTAG00000009704	ENSGALG00000013034	ENSGGOG00000015014	ENSG00000099954	ENSMODG00000018448	ENSMMUG00000006731	ENSOANG00000032273	ENSPPYG00000011558	ENSPPAG00000039269	ENSPTRG00000014037	ENSRNOG00000011566
ENSMUSG00000071337	ENSBTAG00000019182	ENSGALG00000013879	ENSGGOG00000037511	ENSG00000116001	ENSMODG00000011515	ENSMMUG00000001126	ENSOANG00000021170	ENSPPYG00000012326	ENSPPAG00000041129	ENSPTRG00000023495	ENSRNOG00000016813
ENSMUSG00000071340	ENSBTAG00000033554	ENSGALG00000028539	ENSGGOG00000036719	ENSG00000173626	ENSMODG00000023338	ENSMMUG00000007413	ENSOANG00000006297	ENSPPYG00000016950	ENSPPAG00000043671	ENSPTRG00000050736	ENSRNOG00000031290
ENSMUSG00000071350	ENSBTAG00000007329	ENSGALG00000017006	ENSGGOG00000016016	ENSG00000136169	ENSMODG00000010929	ENSMMUG00000013473	ENSOANG00000015546	ENSPPYG00000005368	ENSPPAG00000039854	ENSPTRG00000005873	ENSRNOG00000021680
ENSMUSG00000071359	ENSBTAG00000035370	ENSGALG00000013981	ENSGGOG00000028298	ENSG00000028839	ENSMODG00000017515	ENSMMUG00000022920	ENSOANG00000013097	ENSPPYG00000017023	ENSPPAG00000018633	ENSPTRG00000018624	ENSRNOG00000011114
ENSMUSG00000071369	ENSBTAG00000009065	ENSGALG00000013892	ENSGGOG00000015494	ENSG00000197442	ENSMODG00000017436	ENSMMUG00000016376	ENSOANG00000009449	ENSPPYG00000017034	ENSPPAG00000040503	ENSPTRG00000024326	ENSRNOG00000031700
ENSMUSG00000071379	ENSBTAG00000004259	ENSGALG00000016443	ENSGGOG00000007141	ENSG00000115756	ENSMODG00000014770	ENSMMUG00000020440	ENSOANG00000013642	ENSPPYG00000012655	ENSPPAG00000032513	ENSPTRG00000011649	ENSRNOG00000005492
ENSMUSG00000071451	ENSBTAG00000031249	ENSGALG00000042232	ENSGGOG00000012606	ENSG00000180822	ENSMODG00000008774	ENSMMUG00000011031	ENSOANG00000031691	ENSPPYG00000016181	ENSPPAG00000035910	ENSPTRG00000033938	ENSRNOG00000039265
ENSMUSG00000071477	ENSBTAG00000002810	ENSGALG00000038657	ENSGGOG00000016445	ENSG00000196453	ENSMODG00000002329	ENSMMUG00000002497	ENSOANG00000015268	ENSPPYG00000018155	ENSPPAG00000033110	ENSPTRG00000023754	ENSRNOG00000033639
ENSMUSG00000071547	ENSBTAG00000014784	ENSGALG00000035596	ENSGGOG00000015984	ENSG00000168268	ENSMODG00000011341	ENSMMUG00000017360	ENSOANG00000001498	ENSPPYG00000013803	ENSPPAG00000035408	ENSPTRG00000015004	ENSRNOG00000018358
ENSMUSG00000071604	ENSBTAG00000011173	ENSGALG00000015110	ENSGGOG00000011230	ENSG00000135063	ENSMODG00000002869	ENSMMUG00000005401	ENSOANG00000003151	ENSPPYG00000019277	ENSPPAG00000012989	ENSPTRG00000021006	ENSRNOG00000061147
ENSMUSG00000071669	ENSBTAG00000026371	ENSGALG00000039855	ENSGGOG00000040079	ENSG00000048471	ENSMODG00000004747	ENSMMUG00000022897	ENSOANG00000028467	ENSPPYG00000007117	ENSPPAG00000037848	ENSPTRG00000007956	ENSRNOG00000002294
ENSMUSG00000071711	ENSBTAG00000030648	ENSGALG00000040840	ENSGGOG00000017042	ENSG00000128309	ENSMODG00000000716	ENSMMUG00000012350	ENSOANG00000004631	ENSPPYG00000011784	ENSPPAG00000024324	ENSPTRG00000014324	ENSRNOG00000000185
ENSMUSG00000071855	ENSBTAG00000001898	ENSGALG00000045092	ENSGGOG00000001120	ENSG00000164221	ENSMODG00000015716	ENSMMUG00000005023	ENSOANG00000012884	ENSPPYG00000015695	ENSPPAG00000043596	ENSPTRG00000017147	ENSRNOG00000003559
ENSMUSG00000071856	ENSBTAG00000035858	ENSGALG00000000208	ENSGGOG00000001631	ENSG00000171444	ENSMODG00000015629	ENSMMUG00000013557	ENSOANG00000011142	ENSPPYG00000015689	ENSPPAG00000001501	ENSPTRG00000017140	ENSRNOG00000011271
ENSMUSG00000071984	ENSBTAG00000003938	ENSGALG00000011663	ENSGGOG00000014902	ENSG00000164694	ENSMODG00000007540	ENSMMUG00000000500	ENSOANG00000014605	ENSPPYG00000017142	ENSPPAG00000042837	ENSPTRG00000018754	ENSRNOG00000030210
ENSMUSG00000072082	ENSBTAG00000006591	ENSGALG00000038502	ENSGGOG00000011877	ENSG00000162063	ENSMODG00000015778	ENSMMUG00000000001	ENSOANG00000013713	ENSPPYG00000006998	ENSPPAG00000032997	ENSPTRG00000007649	ENSRNOG00000007483
ENSMUSG00000072258	ENSBTAG00000013483	ENSGALG00000009441	ENSGGOG00000001183	ENSG00000143498	ENSMODG00000004705	ENSMMUG00000007896	ENSOANG00000001439	ENSPPYG00000000198	ENSPPAG00000038647	ENSPTRG00000002007	ENSRNOG00000061139
ENSMUSG00000072294	ENSBTAG00000044007	ENSGALG00000016926	ENSGGOG00000004142	ENSG00000118922	ENSMODG00000000863	ENSMMUG00000019097	ENSOANG00000001029	ENSPPYG00000005416	ENSPPAG00000031325	ENSPTRG00000005929	ENSRNOG00000009145
ENSMUSG00000072568	ENSBTAG00000026172	ENSGALG00000041233	ENSGGOG00000042455	ENSG00000168672	ENSMODG00000024442	ENSMMUG00000047109	ENSOANG00000008110	ENSPPYG00000018876	ENSPPAG00000011295	ENSPTRG00000043511	ENSRNOG00000004744
ENSMUSG00000072582	ENSBTAG00000016710	ENSGALG00000005150	ENSGGOG00000007957	ENSG00000141378	ENSMODG00000024517	ENSMMUG00000001572	ENSOANG00000008523	ENSPPYG00000008810	ENSPPAG00000032040	ENSPTRG00000009474	ENSRNOG00000004288
ENSMUSG00000072625	ENSBTAG00000005004	ENSGALG00000005981	ENSGGOG00000005893	ENSG00000263761	ENSMODG00000002075	ENSMMUG00000011910	ENSOANG00000015414	ENSPPYG00000002241	ENSPPAG00000012252	ENSPTRG00000047749	ENSRNOG00000057751
ENSMUSG00000072720	ENSBTAG00000000698	ENSGALG00000045218	ENSGGOG00000000353	ENSG00000133454	ENSMODG00000010527	ENSMMUG00000003334	ENSOANG00000030041	ENSPPYG00000011660	ENSPPAG00000030665	ENSPTRG00000046234	ENSRNOG00000048430
ENSMUSG00000072770	ENSBTAG00000034246	ENSGALG00000044625	ENSGGOG00000025663	ENSG00000111644	ENSMODG00000018101	ENSMMUG00000016983	ENSOANG00000029873	ENSPPYG00000004194	ENSPPAG00000042742	ENSPTRG00000004582	ENSRNOG00000017399
ENSMUSG00000073016	ENSBTAG00000004549	ENSGALG00000007793	ENSGGOG00000011666	ENSG00000094841	ENSMODG00000027579	ENSMMUG00000021204	ENSOANG00000005514	ENSPPYG00000020484	ENSPPAG00000035587	ENSPTRG00000022040	ENSRNOG00000021552
ENSMUSG00000073139	ENSBTAG00000006818	ENSGALG00000009139	ENSGGOG00000024268	ENSG00000269556	ENSMODG00000005605	ENSMMUG00000002888	ENSOANG00000001092	ENSPPYG00000020809	ENSPPAG00000041974	ENSPTRG00000046347	ENSRNOG00000011047
ENSMUSG00000073434	ENSBTAG00000033677	ENSGALG00000028172	ENSGGOG00000013796	ENSG00000161996	ENSMODG00000024523	ENSMMUG00000013169	ENSOANG00000013799	ENSPPYG00000006918	ENSPPAG00000027326	ENSPTRG00000007549	ENSRNOG00000020006
ENSMUSG00000073460	ENSBTAG00000015166	ENSGALG00000011624	ENSGGOG00000014077	ENSG00000146453	ENSMODG00000007420	ENSMMUG00000004181	ENSOANG00000012199	ENSPPYG00000017148	ENSPPAG00000026651	ENSPTRG00000018762	ENSRNOG00000023140
ENSMUSG00000073530	ENSBTAG00000018303	ENSGALG00000040432	ENSGGOG00000002653	ENSG00000116183	ENSMODG00000005626	ENSMMUG00000023214	ENSOANG00000000944	ENSPPYG00000000479	ENSPPAG00000036025	ENSPTRG00000001712	ENSRNOG00000042860
ENSMUSG00000073557	ENSBTAG00000011772	ENSGALG00000031454	ENSGGOG00000004481	ENSG00000077157	ENSMODG00000000662	ENSMMUG00000003998	ENSOANG00000021308	ENSPPYG00000000348	ENSPPAG00000002618	ENSPTRG00000001851	ENSRNOG00000051440
ENSMUSG00000073565	ENSBTAG00000048017	ENSGALG00000002183	ENSGGOG00000016737	ENSG00000184838	ENSMODG00000013488	ENSMMUG00000038727	ENSOANG00000012502	ENSPPYG00000015712	ENSPPAG00000026111	ENSPTRG00000017170	ENSRNOG00000019744
ENSMUSG00000073574	ENSBTAG00000035966	ENSGALG00000045847	ENSGGOG00000013882	ENSG00000204928	ENSMODG00000023740	ENSMMUG00000029789	ENSOANG00000005753	ENSPPYG00000015905	ENSPPAG00000020105	ENSPTRG00000028540	ENSRNOG00000039325
ENSMUSG00000073609	ENSBTAG00000002847	ENSGALG00000039535	ENSGGOG00000014288	ENSG00000180902	ENSMODG00000008616	ENSMMUG00000018548	ENSOANG00000028601	ENSPPYG00000012720	ENSPPAG00000000643	ENSPTRG00000013131	ENSRNOG00000019012
ENSMUSG00000073639	ENSBTAG00000009871	ENSGALG00000007435	ENSGGOG00000008086	ENSG00000099246	ENSMODG00000008253	ENSMMUG00000046971	ENSOANG00000021391	ENSPPYG00000002172	ENSPPAG00000041625	ENSPTRG00000002384	ENSRNOG00000018972
ENSMUSG00000073643	ENSBTAG00000016951	ENSGALG00000005158	ENSGGOG00000005610	ENSG00000085449	ENSMODG00000021199	ENSMMUG00000006159	ENSOANG00000003556	ENSPPYG00000013227	ENSPPAG00000016468	ENSPTRG00000012980	ENSRNOG00000015080
ENSMUSG00000073700	ENSBTAG00000008350	ENSGALG00000035211	ENSGGOG00000006829	ENSG00000162413	ENSMODG00000000252	ENSMMUG00000018181	ENSOANG00000012293	ENSPPYG00000001937	ENSPPAG00000029767	ENSPTRG00000000091	ENSRNOG00000003334
ENSMUSG00000073792	ENSBTAG00000030706	ENSGALG00000010991	ENSGGOG00000015986	ENSG00000088035	ENSMODG00000027553	ENSMMUG00000020046	ENSOANG00000008335	ENSPPYG00000001277	ENSPPAG00000035533	ENSPTRG00000000815	ENSRNOG00000009045
ENSMUSG00000073856	ENSBTAG00000044092	ENSGALG00000028197	ENSGGOG00000013829	ENSG00000174628	ENSMODG00000025493	ENSMMUG00000002708	ENSOANG00000031861	ENSPPYG00000007152	ENSPPAG00000022145	ENSPTRG00000007838	ENSRNOG00000036758
