ensembl_gene_id	pabelii_homolog_ensembl_gene	pabelii_homolog_associated_gene_name	pabelii_homolog_ensembl_peptide	pabelii_homolog_chromosome	pabelii_homolog_chrom_start	pabelii_homolog_chrom_end	pabelii_homolog_canonical_transcript_protein	pabelii_homolog_subtype	pabelii_homolog_orthology_type	pabelii_homolog_perc_id	pabelii_homolog_perc_id_r1	pabelii_homolog_goc_score	pabelii_homolog_wga_coverage	pabelii_homolog_dn	pabelii_homolog_ds	pabelii_homolog_orthology_confidence
ENSMUSG00000008035	ENSPPYG00000020248	MID1IP1	ENSPPYP00000022660	X	39316148	39316708	ENSMUSP00000111186	Euarchontoglires	ortholog_one2one	70.8791	74.1379	100	100	0.151	1.0911	1
ENSMUSG00000031226	ENSPPYG00000020488	PBDC1	ENSPPYP00000022932	X	73640309	73645161	ENSMUSP00000033577	Euarchontoglires	ortholog_one2one	78.2828	71.1009	100	0	0.0998	0.5674	1
ENSMUSG00000020393	ENSPPYG00000011681	KREMEN1	ENSPPYP00000013030	22	23980110	24060977	ENSMUSP00000020662	Eutheria	ortholog_one2one	90.2748	91.4347	100	100	0.0386	0.5622	1
ENSMUSG00000044139	ENSPPYG00000007305	PRSS53	ENSPPYP00000008253	16	29621445	29626444	ENSMUSP00000112972	Euarchontoglires	ortholog_one2one	81.5217	81.3743	100	100	0.1114	0.6428	1
ENSMUSG00000011884	ENSPPYG00000004939	GLTP	ENSPPYP00000005636	12	111629208	111637367	ENSMUSP00000012028	Eutheria	ortholog_one2many	76.555	91.954	100	100	0.0345	0.8845	1
ENSMUSG00000011884	ENSPPYG00000003441		ENSPPYP00000003955	11	51974669	51975295	ENSMUSP00000012028	Eutheria	ortholog_one2many	88.5167	88.5167	0	0	0.052	1.0165	0
ENSMUSG00000046230	ENSPPYG00000019309	VPS13A	ENSPPYP00000021631	9	72175395	72421569	ENSMUSP00000068716	Euarchontoglires	ortholog_one2one	82.4384	83.7075	100	50.24	0.0873	0.5562	1
ENSMUSG00000072825	ENSPPYG00000006195		ENSPPYP00000007038	14	106661437	106679929	ENSMUSP00000098580	Euarchontoglires	ortholog_one2one	62.3253	77.6108	100	100	0.1255	0.9773	1
ENSMUSG00000010517	ENSPPYG00000029417	FAF1	ENSPPYP00000024718	1	178823239	179375474	ENSMUSP00000099785	Euarchontoglires	ortholog_one2one	96.7643	96.6154	100	86.6	0.0152	0.2692	1
ENSMUSG00000019738	ENSPPYG00000009897	POLR2I	ENSPPYP00000011079	19	36945990	36947586	ENSMUSP00000019882	Eutheria	ortholog_one2one	100	100	75	100	0	0	1
ENSMUSG00000034845	ENSPPYG00000009712	PLVAP	ENSPPYP00000023790	19	17730725	17761637	ENSMUSP00000035404	Eutheria	ortholog_one2one	55.0228	56.1772	100	100	0.2734	90.8348	1
ENSMUSG00000079845	ENSPPYG00000020112	FAM9A	ENSPPYP00000022495	X	8525980	8533759	ENSMUSP00000077831	Euarchontoglires	ortholog_many2many	13.9535	10.101	25	NA	4.5494	0.718	0
ENSMUSG00000079845	ENSPPYG00000020113	FAM9B	ENSPPYP00000022496	X	8768242	8775763	ENSMUSP00000077831	Euarchontoglires	ortholog_many2many	13.4884	15.5914	25	NA	1.3169	2.0297	0
ENSMUSG00000079845	ENSPPYG00000020128	FAM9C	ENSPPYP00000022515	X	12934910	12940286	ENSMUSP00000077831	Euarchontoglires	ortholog_many2many	10.2326	13.253	0	NA	1.5598	1.0256	0
ENSMUSG00000031556	ENSPPYG00000018530	TM2D2	ENSPPYP00000020777	8	39289928	39297699	ENSMUSP00000033961	Euarchontoglires	ortholog_one2one	91.0798	90.6542	100	100	0.0465	0.6958	1
ENSMUSG00000041193	ENSPPYG00000001779	PLA2G5	ENSPPYP00000002062	1	210239116	210245020	ENSMUSP00000099571	Boreoeutheria	ortholog_one2one	78.8321	78.2609	100	0	0.1189	1.0341	1
ENSMUSG00000027599	ENSPPYG00000018630		ENSPPYP00000020895	8	67768160	67793611	ENSMUSP00000029125	Euarchontoglires	ortholog_one2one	78.3688	98.2222	100	100	0.0102	0.4606	1
ENSMUSG00000062760	ENSPPYG00000011921		ENSPPYP00000013305	22	39625045	39707932	ENSMUSP00000141117	Eutheria	ortholog_one2one	88.1279	74.8062	100	15.4	0.068	0.8461	1
ENSMUSG00000075569	ENSPPYG00000017358		ENSPPYP00000019449	7	6779012	6818185	ENSMUSP00000132687	Euarchontoglires	ortholog_one2one	72.032	72.5287	25	31.41	0.1664	1.045	0
ENSMUSG00000031508	ENSPPYG00000005507	ANKRD10	ENSPPYP00000006277	13	113603029	113639218	ENSMUSP00000033905	Boreoeutheria	ortholog_one2one	79.0361	78.0952	100	52.22	0.1167	0.4454	1
ENSMUSG00000049739	ENSPPYG00000007304	ZNF646	ENSPPYP00000008252	16	29613891	29624927	ENSMUSP00000052641	Euarchontoglires	ortholog_one2one	71.1409	69.3566	100	100	0.1793	0.6336	1
ENSMUSG00000021338	ENSPPYG00000016289	CARMIL1	ENSPPYP00000018216	6	26334270	26687720	ENSMUSP00000072662	Boreoeutheria	ortholog_one2one	88.4279	88.9458	100	80.11	0.0588	0.6481	1
ENSMUSG00000036585	ENSPPYG00000015898	FGF1	ENSPPYP00000024593	5	144145070	144241649	ENSMUSP00000045710	Eutheria	ortholog_one2one	95.4839	95.4839	75	100	0.02	0.484	1
ENSMUSG00000022848	ENSPPYG00000013477	DIRC2	ENSPPYP00000015075	3	9807617	9898771	ENSMUSP00000023554	Euarchontoglires	ortholog_one2one	94.7699	94.7699	100	100	0.0281	0.4687	1
ENSMUSG00000022698	ENSPPYG00000013536	NAA50	ENSPPYP00000015136	3	19075177	19112765	ENSMUSP00000124291	Boreoeutheria	ortholog_one2one	98.2249	98.2249	100	100	0.0084	0.3453	1
ENSMUSG00000074500	ENSPPYG00000009513	ZNF558	ENSPPYP00000010671	19	9003711	9015314	ENSMUSP00000132305	Euarchontoglires	ortholog_one2one	79.1155	80.0995	50	100	0.112	0.6104	1
ENSMUSG00000096145	ENSPPYG00000007306	VKORC1	ENSPPYP00000008254	16	29628496	29632392	ENSMUSP00000033074	Euarchontoglires	ortholog_one2many	84.472	83.4356	100	100	0.0838	0.799	1
ENSMUSG00000016239	ENSPPYG00000020663	LONRF3	ENSPPYP00000023131	X	117917224	117960399	ENSMUSP00000016383	Eutheria	ortholog_one2one	81.0093	75.2158	100	100	0.1077	0.4548	1
ENSMUSG00000030533	ENSPPYG00000006789	UNC45A	ENSPPYP00000007701	15	87651238	87672868	ENSMUSP00000102991	Euarchontoglires	ortholog_one2one	91.6314	93.1109	75	99.99	0.0307	0.5813	1
ENSMUSG00000098557	ENSPPYG00000005421	KCTD12	ENSPPYP00000006177	13	78309249	78310226	ENSMUSP00000139261	Euarchontoglires	ortholog_one2one	99.0826	99.6923	100	0	0.0012	0.6191	1
ENSMUSG00000006095	ENSPPYG00000010568		ENSPPYP00000011832	19_random	5744196	5752139	ENSMUSP00000006254	Boreoeutheria	ortholog_one2one	50.8197	61.3861	0	0	0.3135	1.2476	0
ENSMUSG00000028840	ENSPPYG00000001693	ZNF593	ENSPPYP00000001956	1	204216912	204217927	ENSMUSP00000030644	Euarchontoglires	ortholog_one2one	90.2985	90.2985	100	100	0.0478	0.58	1
ENSMUSG00000030804	ENSPPYG00000007306	VKORC1	ENSPPYP00000008254	16	29628496	29632392	ENSMUSP00000123566	Euarchontoglires	ortholog_one2many	84.8739	61.9632	100	100	0.0804	0.7112	1
ENSMUSG00000022003	ENSPPYG00000005339	SLC25A30	ENSPPYP00000006080	13	45341846	45367011	ENSMUSP00000022580	Euarchontoglires	ortholog_one2one	92.4399	83.8006	0	57.32	0.0387	0.7144	0
ENSMUSG00000101399	ENSPPYG00000004876	SYCP3	ENSPPYP00000005566	12	103113009	103124170	ENSMUSP00000139697	Euarchontoglires	ortholog_one2many	27.9279	26.2712	0	NA	0.7089	2.3507	0
ENSMUSG00000022177	ENSPPYG00000005651	HAUS4	ENSPPYP00000006423	14	22417617	22428912	ENSMUSP00000022784	Euarchontoglires	ortholog_one2one	78.5124	65.367	100	100	0.1225	0.6985	1
ENSMUSG00000096666	ENSPPYG00000020404	SPIN2B	ENSPPYP00000022839	X	57711888	57713718	ENSMUSP00000140403	Eutheria	ortholog_many2many	58.5903	51.5504	25	NA	0.296	0.9682	0
ENSMUSG00000096666	ENSPPYG00000020405		ENSPPYP00000022840	X	57727707	57728483	ENSMUSP00000140403	Eutheria	ortholog_many2many	32.1586	46.7949	50	NA	0.3194	0.8049	0
ENSMUSG00000031532	ENSPPYG00000018483	SARAF	ENSPPYP00000020718	8	30013005	30033084	ENSMUSP00000033933	Euarchontoglires	ortholog_one2one	73.8292	79.056	75	100	0.1162	0.6977	1
ENSMUSG00000058908	ENSPPYG00000001780	PLA2G2A	ENSPPYP00000002063	1	210360265	210363325	ENSMUSP00000138200	Euarchontoglires	ortholog_one2one	66.2069	66.6667	100	50.92	0.2429	1.0017	1
ENSMUSG00000050335	ENSPPYG00000005837		ENSPPYP00000006633	14	55673509	55689756	ENSMUSP00000118169	Eutheria	ortholog_one2one	79.5455	67.9612	100	61.55	0.0917	0.5633	1
ENSMUSG00000037610	ENSPPYG00000014313		ENSPPYP00000016007	3	182411767	182454838	ENSMUSP00000113234	Eutheria	ortholog_one2one	94.8936	94.8936	50	97.26	0.0233	0.6367	1
ENSMUSG00000023030	ENSPPYG00000004519	SLC11A2	ENSPPYP00000024385	12	50680655	50728365	ENSMUSP00000023774	Eutheria	ortholog_one2one	90.669	89.8778	100	96.56	0.058	0.4402	1
ENSMUSG00000029587	ENSPPYG00000017356	ZNF12	ENSPPYP00000019447	7	6693219	6711435	ENSMUSP00000032591	Euarchontoglires	ortholog_one2one	81.4869	80.2009	75	NA	0.11	1.1058	1
ENSMUSG00000019066	ENSPPYG00000009575	RAB3D	ENSPPYP00000010739	19	11498340	11508118	ENSMUSP00000113322	Eutheria	ortholog_one2one	82.6484	93.299	100	100	0.0281	1.1126	1
ENSMUSG00000100963	ENSPPYG00000010834	C20orf141	ENSPPYP00000012100	20	25490445	25491035	ENSMUSP00000139502	Boreoeutheria	ortholog_one2one	21.8182	29.0909	100	100	0.8767	1.2742	0
ENSMUSG00000039515	ENSPPYG00000019675	PTPA	ENSPPYP00000022053	9	126081727	126124843	ENSMUSP00000046837	Eutheria	ortholog_one2one	95.6656	95.6656	100	0	0.0174	0.5854	1
ENSMUSG00000026407	ENSPPYG00000000369		ENSPPYP00000000415	1	49199711	49259636	ENSMUSP00000107695	Euarchontoglires	ortholog_one2one	58.0994	88.1967	100	99.86	0.0566	0.6727	1
ENSMUSG00000022449	ENSPPYG00000004425	ADAMTS20	ENSPPYP00000005050	12	42762984	42978483	ENSMUSP00000036330	Euarchontoglires	ortholog_one2one	70.042	70.7847	100	100	0.1759	0.7159	1
ENSMUSG00000093639	ENSPPYG00000010320	LIM2	ENSPPYP00000011556	19	53020877	53028180	ENSMUSP00000004732	Euarchontoglires	ortholog_one2one	92.4855	74.4186	75	NA	0.0328	0.6573	1
ENSMUSG00000030621	ENSPPYG00000003748	ME3	ENSPPYP00000004287	11	82243658	82471679	ENSMUSP00000032856	Eutheria	ortholog_one2one	93.8742	93.8742	100	100	0.0321	0.4623	1
ENSMUSG00000022425	ENSPPYG00000018842	ENPP2	ENSPPYP00000021141	8	127162158	127280652	ENSMUSP00000128941	Euarchontoglires	ortholog_one2one	87.965	90.9502	100	78.1	0.0335	0.5975	1
ENSMUSG00000034855	ENSPPYG00000014854	CXCL10	ENSPPYP00000016587	4	79347071	79349468	ENSMUSP00000047646	Euarchontoglires	ortholog_one2one	67.3469	67.3469	75	100	0.2195	0.8747	1
ENSMUSG00000031760	ENSPPYG00000007370	MT3	ENSPPYP00000008326	16	43835643	43837240	ENSMUSP00000034211	Euarchontoglires	ortholog_one2one	88.2353	88.2353	100	0	0.0682	0.3503	1
ENSMUSG00000032403	ENSPPYG00000006586	C15orf61	ENSPPYP00000007468	15	64679922	64686175	ENSMUSP00000127596	Eutheria	ortholog_one2one	92.3567	92.3567	100	100	0.0358	0.2958	1
ENSMUSG00000026564	ENSPPYG00000000553		ENSPPYP00000000647	1	84095295	84133310	ENSMUSP00000141564	Eutheria	ortholog_one2one	18.1019	88.0342	100	100	0.0789	0.8522	0
ENSMUSG00000078810	ENSPPYG00000010397		ENSPPYP00000011656	19	56859543	56890693	ENSMUSP00000145740	Euarchontoglires	ortholog_one2one	41.853	54.5833	50	0	0.3308	0.9522	0
ENSMUSG00000074996	ENSPPYG00000013619	OR5AC2	ENSPPYP00000015225	3	35103106	35119236	ENSMUSP00000150643	Eutheria	ortholog_one2many	62.6623	61.6613	100	0	0.2602	1.0546	1
ENSMUSG00000033569	ENSPPYG00000016755	ADGRB3	ENSPPYP00000018746	6	69017286	69782677	ENSMUSP00000116231	Euarchontoglires	ortholog_one2one	96.2549	98.3882	75	71.61	0.0073	0.3532	1
ENSMUSG00000109835	ENSPPYG00000006243		ENSPPYP00000007084	14_random	6302338	6303282	ENSMUSP00000060325	Euarchontoglires	ortholog_one2one	80.5031	81.5287	0	NA	0.1041	0.4962	0
ENSMUSG00000074364	ENSPPYG00000010180	EHD2	ENSPPYP00000011384	19	49154135	49190380	ENSMUSP00000096397	Euarchontoglires	ortholog_one2one	96.8692	86.9421	100	100	0.0141	1.4865	1
ENSMUSG00000031822	ENSPPYG00000007615	GSE1	ENSPPYP00000008592	16	73289430	73413858	ENSMUSP00000034279	Euarchontoglires	ortholog_one2one	88.798	88.7255	100	97.26	0.0538	0.8939	1
ENSMUSG00000060183	ENSPPYG00000014855	CXCL11	ENSPPYP00000016588	4	79358955	79361879	ENSMUSP00000137965	Euarchontoglires	ortholog_one2one	63.6364	67.0213	75	100	0.2081	1.2957	1
ENSMUSG00000037578	ENSPPYG00000002565	PKD2L1	ENSPPYP00000002979	10	99278897	99322523	ENSMUSP00000045675	Euarchontoglires	ortholog_one2one	86.1842	81.5691	100	100	0.0745	0.5237	1
ENSMUSG00000057914	ENSPPYG00000002130	CACNB2	ENSPPYP00000002476	10	19183836	19325569	ENSMUSP00000110371	Euarchontoglires	ortholog_one2one	86.7176	92.8105	100	90.29	0.0345	0.4135	1
ENSMUSG00000038495	ENSPPYG00000000910	OTUD7B	ENSPPYP00000001063	1	101620343	101691404	ENSMUSP00000088291	Euarchontoglires	ortholog_one2one	90.9524	90.6287	100	100	0.0463	0.3487	1
ENSMUSG00000001865	ENSPPYG00000014192	CPA3	ENSPPYP00000015872	3	151642511	151675314	ENSMUSP00000001921	Euarchontoglires	ortholog_one2one	81.295	81.295	100	99.17	0.1063	0.5693	1
ENSMUSG00000026980	ENSPPYG00000012874		ENSPPYP00000014367	2b	49551371	49665569	ENSMUSP00000028362	Euarchontoglires	ortholog_one2one	77.0749	77.1196	100	100	0.1397	0.6048	1
ENSMUSG00000026880	ENSPPYG00000019563	STOM	ENSPPYP00000021925	9	118172959	118204558	ENSMUSP00000028241	Euarchontoglires	ortholog_one2one	87.3239	86.1111	100	29.33	0.0747	0.6239	1
ENSMUSG00000046845	ENSPPYG00000012180	IL1F10	ENSPPYP00000013579	2a	21092483	21095112	ENSMUSP00000063004	Eutheria	ortholog_one2one	82.2368	82.2368	100	100	0.0993	0.6087	1
ENSMUSG00000031762	ENSPPYG00000007374	MT1X	ENSPPYP00000008330	16	43930625	43932098	ENSMUSP00000034214	Eutheria	ortholog_one2one	85.2459	85.2459	100	NA	0.071	1.7117	1
ENSMUSG00000020657	ENSPPYG00000012594	DNAJC27	ENSPPYP00000014064	2a	87234919	87263605	ENSMUSP00000020986	Euarchontoglires	ortholog_one2one	93.0403	93.0403	100	100	0.0314	0.413	1
ENSMUSG00000008976	ENSPPYG00000011306	GABPA	ENSPPYP00000012628	21	26215857	26251903	ENSMUSP00000009120	Euarchontoglires	ortholog_one2one	89.8678	96	100	91.86	0.019	0.486	1
ENSMUSG00000032897	ENSPPYG00000001483		ENSPPYP00000001715	1	189316314	189357326	ENSMUSP00000112810	Euarchontoglires	ortholog_one2one	98.806	93.2394	100	100	0.0058	0.3368	1
ENSMUSG00000033182	ENSPPYG00000013439		ENSPPYP00000015032	3	4726330	4796550	ENSMUSP00000112581	Boreoeutheria	ortholog_one2one	19.68	83.6735	100	0	0.123	1.056	0
ENSMUSG00000074995	ENSPPYG00000013619	OR5AC2	ENSPPYP00000015225	3	35103106	35119236	ENSMUSP00000150660	Eutheria	ortholog_one2many	64.2857	63.2588	75	0	0.2512	0.9649	1
ENSMUSG00000038135	ENSPPYG00000018195	CRYGN	ENSPPYP00000020402	7	149100329	149110316	ENSMUSP00000035860	Boreoeutheria	ortholog_one2one	68.8525	70.7865	100	50	0.1898	1.6365	1
ENSMUSG00000006241	ENSPPYG00000029817		ENSPPYP00000024450	19	11516677	11526741	ENSMUSP00000126474	Euarchontoglires	ortholog_one2one	64.2336	64.3902	100	100	0.2148	0.8287	1
ENSMUSG00000027177	ENSPPYG00000003374	HIPK3	ENSPPYP00000003875	11	35965816	36068896	ENSMUSP00000028600	Euarchontoglires	ortholog_one2one	90.0168	88.3855	100	62.52	0.0494	0.3913	1
ENSMUSG00000048810	ENSPPYG00000013619	OR5AC2	ENSPPYP00000015225	3	35103106	35119236	ENSMUSP00000151058	Eutheria	ortholog_one2many	68.0782	66.7732	50	0	0.2108	0.8055	0
ENSMUSG00000029056	ENSPPYG00000001977	PANK4	ENSPPYP00000002291	1	228027987	228045956	ENSMUSP00000064330	Euarchontoglires	ortholog_one2one	87.561	92.8849	100	99.54	0.0362	0.9086	1
ENSMUSG00000009376	ENSPPYG00000017932	MET	ENSPPYP00000020106	7	113199470	113322977	ENSMUSP00000111103	Euarchontoglires	ortholog_one2one	89.5576	87.6508	100	100	0.0551	0.5007	1
ENSMUSG00000062580	ENSPPYG00000000356	TIMM17A	ENSPPYP00000000398	1	48338538	48356317	ENSMUSP00000079883	Eutheria	ortholog_one2one	95.3216	95.3216	100	100	0.0226	0.4887	1
ENSMUSG00000022269	ENSPPYG00000015355		ENSPPYP00000017153	5	16923088	17039177	ENSMUSP00000118729	Euarchontoglires	ortholog_one2one	69.25	75.0677	100	100	0.1472	0.6691	1
ENSMUSG00000028879	ENSPPYG00000001655	STX12	ENSPPYP00000001911	1	202512348	202564022	ENSMUSP00000030698	Euarchontoglires	ortholog_one2one	91.2409	91.2409	100	100	0.0398	0.3914	1
ENSMUSG00000021939	ENSPPYG00000018345	CTSB	ENSPPYP00000020558	8	7982159	8006289	ENSMUSP00000006235	Euarchontoglires	ortholog_one2one	79.351	79.351	100	49.8	0.1353	0.825	1
ENSMUSG00000025815	ENSPPYG00000002833		ENSPPYP00000003298	10_random	34482823	34505226	ENSMUSP00000092769	Eutheria	ortholog_one2one	53.6374	84.0136	0	0	0.0915	0.8051	0
ENSMUSG00000042178	ENSPPYG00000007722		ENSPPYP00000008705	16_random	8235551	8241183	ENSMUSP00000040568	Euarchontoglires	ortholog_one2one	48.0562	85.086	100	28.15	0.0968	0.6531	0
ENSMUSG00000022178	ENSPPYG00000005652	AJUBA	ENSPPYP00000006424	14	22444859	22456094	ENSMUSP00000056977	Euarchontoglires	ortholog_one2one	92.1389	93.6803	100	100	0.031	0.507	1
ENSMUSG00000070808	ENSPPYG00000010179		ENSPPYP00000011383	19	49117051	49143267	ENSMUSP00000148012	Euarchontoglires	ortholog_one2one	62.6743	86.5267	100	82.25	0.071	1.2446	1
ENSMUSG00000022890	ENSPPYG00000011305	ATP5PF	ENSPPYP00000012627	21	26202827	26208135	ENSMUSP00000023608	Eutheria	ortholog_one2one	77.7778	78.5047	100	0	0.1148	0.3564	1
ENSMUSG00000021273	ENSPPYG00000018346	FDFT1	ENSPPYP00000020559	8	8012060	8049023	ENSMUSP00000153671	Euarchontoglires	ortholog_one2one	87.7404	87.53	100	100	0.061	0.702	1
ENSMUSG00000054320	ENSPPYG00000007454	LRRC36	ENSPPYP00000008421	16	54693197	54751360	ENSMUSP00000104979	Euarchontoglires	ortholog_one2one	80.5812	81.0093	100	100	0.1082	0.3405	1
ENSMUSG00000103528	ENSPPYG00000004876	SYCP3	ENSPPYP00000005566	12	103113009	103124170	ENSMUSP00000141784	Euarchontoglires	ortholog_one2many	28.8288	27.1186	25	NA	0.7131	2.2696	0
ENSMUSG00000036093	ENSPPYG00000012848	ARL5A	ENSPPYP00000014342	2b	41194476	41220213	ENSMUSP00000041756	Euarchontoglires	ortholog_one2one	99.4413	99.4413	100	100	0.0025	0.4813	1
ENSMUSG00000095063	ENSPPYG00000004876	SYCP3	ENSPPYP00000005566	12	103113009	103124170	ENSMUSP00000094676	Euarchontoglires	ortholog_one2many	16.9811	15.2542	50	NA	1.0071	3.7162	0
ENSMUSG00000073643	ENSPPYG00000013227	WDFY1	ENSPPYP00000014782	2b	115989661	116059284	ENSMUSP00000109140	Euarchontoglires	ortholog_one2one	97.561	97.561	100	100	0.0109	0.7123	1
ENSMUSG00000050002	ENSPPYG00000019322	IDNK	ENSPPYP00000021650	9	78772778	78794070	ENSMUSP00000060218	Boreoeutheria	ortholog_one2one	74.4565	73.262	50	31.63	0.1522	0.6394	0
ENSMUSG00000028707	ENSPPYG00000001394	DMBX1	ENSPPYP00000001616	1	183372275	183377965	ENSMUSP00000134457	Euarchontoglires	ortholog_one2one	93.0851	92.8382	100	100	0.029	0.6635	1
ENSMUSG00000026866	ENSPPYG00000012827	KYNU	ENSPPYP00000014317	2b	32127926	32309773	ENSMUSP00000028223	Euarchontoglires	ortholog_one2one	83.2258	83.0472	75	91.34	0.0982	0.5919	1
ENSMUSG00000046562	ENSPPYG00000005039	UNC119B	ENSPPYP00000005741	12	122935171	122945307	ENSMUSP00000055475	Eutheria	ortholog_one2one	90.4382	90.4382	100	0	0.0509	0.824	1
ENSMUSG00000032802	ENSPPYG00000010865	SRXN1	ENSPPYP00000012135	20	27764880	27771724	ENSMUSP00000046196	Euarchontoglires	ortholog_one2one	79.3548	74.0964	100	100	0.1379	0.8832	1
ENSMUSG00000050195	ENSPPYG00000002566	SCD	ENSPPYP00000002980	10	99339650	99357895	ENSMUSP00000059860	Euarchontoglires	ortholog_one2many	78.7535	77.4373	100	100	0.12	0.9048	1
ENSMUSG00000028653	ENSPPYG00000001499	TRIT1	ENSPPYP00000001732	1	190225996	190267540	ENSMUSP00000099709	Euarchontoglires	ortholog_one2one	87.3662	87.3662	75	100	0.0678	0.379	1
ENSMUSG00000028945	ENSPPYG00000018196	RHEB	ENSPPYP00000020403	7	149142376	149197191	ENSMUSP00000030787	Tetrapoda	ortholog_one2one	88.587	97.6048	100	100	0.0085	0.3862	1
ENSMUSG00000036606	ENSPPYG00000011982	PLXNB2	ENSPPYP00000013367	22	45944359	45962490	ENSMUSP00000104955	Mammalia	ortholog_one2one	86.3735	84.9893	100	86.42	0.0683	1.092	1
ENSMUSG00000032586	ENSPPYG00000013859	TRAIP	ENSPPYP00000015507	3	96639064	96667131	ENSMUSP00000040001	Euarchontoglires	ortholog_one2one	76.8085	76.8085	100	100	0.1387	0.4007	1
ENSMUSG00000032264	ENSPPYG00000003887	ZW10	ENSPPYP00000004454	11	110528584	110569437	ENSMUSP00000034803	Euarchontoglires	ortholog_one2one	85.751	85.751	100	100	0.0793	0.5278	1
ENSMUSG00000032261	ENSPPYG00000016793	SH3BGRL2	ENSPPYP00000018798	6	80377514	80448565	ENSMUSP00000108841	Boreoeutheria	ortholog_one2one	90.6542	90.6542	100	30.32	0.0304	0.5964	1
ENSMUSG00000044339	ENSPPYG00000004928	ALKBH2	ENSPPYP00000005621	12	110856865	110862643	ENSMUSP00000056043	Euarchontoglires	ortholog_one2one	79.9163	73.1801	100	100	0.127	1.0566	1
ENSMUSG00000046768	ENSPPYG00000005887	RHOJ	ENSPPYP00000006693	14	64054044	64141537	ENSMUSP00000059498	Eutheria	ortholog_one2one	92.5234	92.5234	100	100	0.0359	0.6063	1
ENSMUSG00000040883	ENSPPYG00000009576	TMEM205	ENSPPYP00000010740	19	11513609	11516950	ENSMUSP00000048832	Euarchontoglires	ortholog_one2one	78.3069	78.7234	100	100	0.1231	0.8288	1
ENSMUSG00000001909	ENSPPYG00000009622	TRMT1	ENSPPYP00000010786	19	13327194	13340466	ENSMUSP00000001974	Eutheria	ortholog_one2one	79.9397	80.4249	75	100	0.1098	0.844	1
ENSMUSG00000032217	ENSPPYG00000006516	RNF111	ENSPPYP00000007390	15	55940283	56008748	ENSMUSP00000034739	Euarchontoglires	ortholog_one2one	89.5854	90.0406	100	99.96	0.0469	0.4047	1
ENSMUSG00000040413	ENSPPYG00000015983		ENSPPYP00000017886	5	159254053	159283684	ENSMUSP00000131540	Eutheria	ortholog_one2many	34.0984	27.6596	25	26.7	0.7168	1.4948	0
ENSMUSG00000029371	ENSPPYG00000014827	CXCL6	ENSPPYP00000016557	4	77092007	77093686	ENSMUSP00000031318	Euarchontoglires	ortholog_one2one	49.2424	57.0175	25	0	0.3517	0.8305	0
ENSMUSG00000042078	ENSPPYG00000004926		ENSPPYP00000005619	12	110689488	110727451	ENSMUSP00000050730	Boreoeutheria	ortholog_one2one	61.4963	94.9296	100	92.68	0.0247	0.5798	1
ENSMUSG00000022179	ENSPPYG00000005653	C14orf93	ENSPPYP00000006426	14	22460462	22473059	ENSMUSP00000022786	Boreoeutheria	ortholog_one2one	87.061	87.5465	100	100	0.0655	0.5657	1
ENSMUSG00000055745	ENSPPYG00000011922	RTL6	ENSPPYP00000013306	22	39901094	39901813	ENSMUSP00000069947	Euarchontoglires	ortholog_one2one	92.5926	94.1423	100	0	0.0278	1.3231	1
ENSMUSG00000046658	ENSPPYG00000017354	ZNF316	ENSPPYP00000019445	7	6645535	6659096	ENSMUSP00000125416	Euarchontoglires	ortholog_one2one	73.943	81.4735	100	0	0.0921	1.1167	1
ENSMUSG00000048578	ENSPPYG00000005038	MLEC	ENSPPYP00000005740	12	122911479	122921127	ENSMUSP00000107749	Euarchontoglires	ortholog_one2one	93.8144	94.7917	100	100	0.0255	0.501	1
ENSMUSG00000028141	ENSPPYG00000000856	OAZ3	ENSPPYP00000000999	1	99810531	99817383	ENSMUSP00000143080	Eutheria	ortholog_one2one	60.9053	78.3069	100	100	0.1317	0.6072	1
ENSMUSG00000022216	ENSPPYG00000005682	PSME1	ENSPPYP00000006462	14	23616745	23620086	ENSMUSP00000134735	Euarchontoglires	ortholog_one2one	94.7791	94.7791	100	100	0.0234	0.5735	1
ENSMUSG00000032815	ENSPPYG00000007674	FANCA	ENSPPYP00000008650	16	77390230	77480636	ENSMUSP00000045217	Euarchontoglires	ortholog_one2one	65.6011	66.014	100	18.96	0.2346	0.7399	1
ENSMUSG00000021819	ENSPPYG00000002328	ZSWIM8	ENSPPYP00000002704	10	61397424	61414155	ENSMUSP00000022358	Mammalia	ortholog_one2one	89.6288	86.7406	100	100	0.0595	0.4237	1
ENSMUSG00000021384	ENSPPYG00000019383	SUSD3	ENSPPYP00000021723	9	88723841	88738396	ENSMUSP00000061423	Euarchontoglires	ortholog_one2one	55.3903	62.3431	100	100	0.2675	0.9988	1
ENSMUSG00000021592	ENSPPYG00000015640	ARSK	ENSPPYP00000017485	5	96224425	96274445	ENSMUSP00000113274	Euarchontoglires	ortholog_one2one	77.6978	80.597	100	100	0.115	0.5168	1
ENSMUSG00000047109	ENSPPYG00000011404	CLDN14	ENSPPYP00000012730	21	37501426	37502145	ENSMUSP00000062045	Euarchontoglires	ortholog_one2one	92.887	92.887	100	100	0.0342	1.5611	1
ENSMUSG00000021209	ENSPPYG00000006099	PPP4R4	ENSPPYP00000006935	14	95531461	95633867	ENSMUSP00000021631	Euarchontoglires	ortholog_one2one	90.5143	90.7216	100	98.77	0.0504	0.3898	1
