ensembl_gene_id	ggallus_homolog_ensembl_gene	ggallus_homolog_associated_gene_name	ggallus_homolog_ensembl_peptide	ggallus_homolog_chromosome	ggallus_homolog_chrom_start	ggallus_homolog_chrom_end	ggallus_homolog_canonical_transcript_protein	ggallus_homolog_subtype	ggallus_homolog_orthology_type	ggallus_homolog_perc_id	ggallus_homolog_perc_id_r1	ggallus_homolog_goc_score	ggallus_homolog_wga_coverage	ggallus_homolog_dn	ggallus_homolog_ds	ggallus_homolog_orthology_confidence
ENSMUSG00000027566	ENSGALG00000030411	PSMA7	ENSGALP00000053112	20	7927180	7933079	ENSMUSP00000029082	Amniota	ortholog_one2one	98.7903	98.7903	100	100	NA	NA	1
ENSMUSG00000003452	ENSGALG00000012934	BICD1	ENSGALP00000021066	1	59164015	59224210	ENSMUSP00000084039	Amniota	ortholog_one2one	83.7126	91.9737	50	53.86	NA	NA	1
ENSMUSG00000033949	ENSGALG00000008188	TRIM36	ENSGALP00000013322	Z	78755550	78774831	ENSMUSP00000037978	Amniota	ortholog_one2one	71.3306	71.8232	50	100	NA	NA	1
ENSMUSG00000052026	ENSGALG00000005672	SLC6A7	ENSGALP00000052039	13	13218281	13226254	ENSMUSP00000025520	Amniota	ortholog_one2one	84.6154	81.6667	100	100	NA	NA	1
ENSMUSG00000024427	ENSGALG00000033012	SPRY4	ENSGALP00000055480	13	17301773	17302769	ENSMUSP00000025295	Amniota	ortholog_one2one	77	77.7778	75	100	NA	NA	1
ENSMUSG00000024537	ENSGALG00000013863	PSMG2	ENSGALP00000059486	2	97267561	97274707	ENSMUSP00000025418	Amniota	ortholog_one2one	64.0152	61.4545	100	61.71	NA	NA	1
ENSMUSG00000024481	ENSGALG00000002318	LVRN	ENSGALP00000003642	Z	72837940	72873809	ENSMUSP00000025358	Amniota	ortholog_one2one	45.6105	47.1816	100	50	NA	NA	1
ENSMUSG00000042680	ENSGALG00000015181	GAREM1	ENSGALP00000024451	2	106747799	106844648	ENSMUSP00000048914	Amniota	ortholog_one2one	81.3927	80.7475	100	100	NA	NA	1
ENSMUSG00000035765	ENSGALG00000037426	DYM	ENSGALP00000050701	Z	1086973	1234604	ENSMUSP00000047054	Amniota	ortholog_one2one	85.7997	85.7997	100	100	NA	NA	1
ENSMUSG00000024042	ENSGALG00000041988	SIK1	ENSGALP00000053588	1	109907383	109920133	ENSMUSP00000024839	Sarcopterygii	ortholog_one2one	69.5764	67.9198	100	100	NA	NA	1
ENSMUSG00000051401	ENSGALG00000012322	KCTD16	ENSGALP00000020111	13	17658234	17692276	ENSMUSP00000089547	Amniota	ortholog_one2one	87.822	87.822	100	100	NA	NA	1
ENSMUSG00000054321	ENSGALG00000015122	TAF4B	ENSGALP00000024358	2	104463654	104519187	ENSMUSP00000126909	Amniota	ortholog_one2one	45.848	53.6252	75	66.2	NA	NA	1
ENSMUSG00000002274	ENSGALG00000035634	METRN	ENSGALP00000054530	14	13230598	13235706	ENSMUSP00000127275	Amniota	ortholog_one2one	55.6701	40	100	77.26	NA	NA	1
ENSMUSG00000024142	ENSGALG00000005878	MLST8	ENSGALP00000009432	14	6522087	6527020	ENSMUSP00000136287	Vertebrata	ortholog_one2one	93.5583	93.5583	100	99.96	NA	NA	1
ENSMUSG00000079834	ENSGALG00000007443	TMLHE	ENSGALP00000012029	4	11050862	11066018	ENSMUSP00000111624	Amniota	ortholog_one2one	79.5724	80.1435	50	50	NA	NA	1
ENSMUSG00000037815	ENSGALG00000002447	CTNNA1	ENSGALP00000048815	13	2590011	2698188	ENSMUSP00000049007	Amniota	ortholog_one2one	97.5717	97.6796	75	100	NA	NA	1
ENSMUSG00000024601	ENSGALG00000000161	ISOC1	ENSGALP00000000216	Z	45600340	45620745	ENSMUSP00000025503	Amniota	ortholog_one2one	86.1953	87.6712	75	79.92	NA	NA	1
ENSMUSG00000035051	ENSGALG00000041558	DHX57	ENSGALP00000047846	3	16558386	16577055	ENSMUSP00000083742	Amniota	ortholog_one2one	70.6772	71.3455	75	89.65	NA	NA	1
ENSMUSG00000015126	ENSGALG00000006434	TSR3	ENSGALP00000010371	14	7460682	7463792	ENSMUSP00000068511	Amniota	ortholog_one2one	54.4892	56.5916	75	52.74	NA	NA	1
ENSMUSG00000024526	ENSGALG00000034500	CIDEA	ENSGALP00000052763	2	97484738	97493933	ENSMUSP00000025404	Amniota	ortholog_one2one	58.9862	58.7156	100	100	NA	NA	1
ENSMUSG00000024045	ENSGALG00000043107	AKAP8	ENSGALP00000056010	AADN04004788.1	2105	14417	ENSMUSP00000002699	Amniota	ortholog_one2one	35.6623	52.5751	0	92.1	NA	NA	1
ENSMUSG00000073568	ENSGALG00000045370	ARL14EPL	ENSGALP00000060040	Z	72827483	72829297	ENSMUSP00000095187	Amniota	ortholog_one2one	53.9474	52.2293	100	33.59	NA	NA	1
ENSMUSG00000095623	ENSGALG00000005848	IL11RA	ENSGALP00000050990	Z	8328609	8349153	ENSMUSP00000137393	Amniota	ortholog_one2many	46.5278	48.2014	0	47.24	NA	NA	0
ENSMUSG00000047368	ENSGALG00000015139	ABHD17B	ENSGALP00000024382	Z	35602066	35619034	ENSMUSP00000056099	Amniota	ortholog_one2one	98.2639	98.2639	100	64.15	NA	NA	1
ENSMUSG00000024026	ENSGALG00000010127	GLO1	ENSGALP00000016450	3	29584916	29591834	ENSMUSP00000024823	Amniota	ortholog_one2one	83.1522	85	100	100	NA	NA	1
ENSMUSG00000024580	ENSGALG00000002673	GRPEL2	ENSGALP00000004204	13	8517217	8519938	ENSMUSP00000053440	Amniota	ortholog_one2one	56.6964	57.2072	100	50	NA	NA	1
ENSMUSG00000072082	ENSGALG00000038502	CCNF	ENSGALP00000050130	14	14290195	14299794	ENSMUSP00000111048	Amniota	ortholog_one2one	60.4891	62.6667	0	91.09	NA	NA	1
ENSMUSG00000024668	ENSGALG00000040632	SDHAF2	ENSGALP00000044686	5	82271	83951	ENSMUSP00000025570	Amniota	ortholog_one2one	64.6341	66.6667	100	50	NA	NA	1
ENSMUSG00000033478	ENSGALG00000031404	FAM160B1	ENSGALP00000045793	6	28026663	28057664	ENSMUSP00000048903	Amniota	ortholog_one2one	87.6963	86.2291	100	99.21	NA	NA	1
ENSMUSG00000031861	ENSGALG00000042767	LPAR2	ENSGALP00000056305	AADN04000744.1	51958	60607	ENSMUSP00000128261	Amniota	ortholog_one2one	66.954	64.3646	25	50	NA	NA	1
ENSMUSG00000048832	ENSGALG00000038541	VPS37C	ENSGALP00000051299	5	29471	33286	ENSMUSP00000085264	Amniota	ortholog_one2one	54.8295	54.2135	100	82.36	NA	NA	1
ENSMUSG00000049882	ENSGALG00000012269	VCPKMT	ENSGALP00000020014	5	57846621	57849576	ENSMUSP00000055002	Amniota	ortholog_one2one	26.7544	69.3182	100	100	NA	NA	1
ENSMUSG00000057440	ENSGALG00000007408	MPP7	ENSGALP00000011969	2	15445584	15567893	ENSMUSP00000111535	Amniota	ortholog_one2one	50.1736	80.0554	75	93.77	NA	NA	1
ENSMUSG00000091900	ENSGALG00000046158		ENSGALP00000062376	AADN04006017.1	7585	10997	ENSMUSP00000107385	Amniota	ortholog_many2many	46.7692	74.5098	0	NA	NA	NA	0
ENSMUSG00000091900	ENSGALG00000002689		ENSGALP00000004227	7	2224675	2232347	ENSMUSP00000107385	Amniota	ortholog_many2many	81.2308	81.2308	0	87.6	NA	NA	1
ENSMUSG00000023066	ENSGALG00000013745	RTTN	ENSGALP00000022296	2	93915972	93996632	ENSMUSP00000023828	Chordata	ortholog_one2one	61.4555	61.4004	100	96.71	NA	NA	1
ENSMUSG00000024271	ENSGALG00000039034	ELP2	ENSGALP00000044465	2	88712300	88744632	ENSMUSP00000025120	Amniota	ortholog_one2one	62.4549	56.9704	0	89.13	NA	NA	1
ENSMUSG00000024597	ENSGALG00000014690	SLC12A2	ENSGALP00000036922	Z	56691802	56743665	ENSMUSP00000111023	Amniota	ortholog_one2one	81.0945	85.0435	75	100	NA	NA	1
ENSMUSG00000024242	ENSGALG00000039720		ENSGALP00000049086	3	16667973	16755585	ENSMUSP00000025089	Amniota	ortholog_one2many	90.1566	90.8681	75	100	NA	NA	1
ENSMUSG00000024242	ENSGALG00000040078		ENSGALP00000044879	AADN04001618.1	142	24500	ENSMUSP00000025089	Amniota	ortholog_one2many	18.7919	97.6744	0	16.94	NA	NA	0
ENSMUSG00000063796	ENSGALG00000029872		ENSGALP00000048708	AADN04010637.1	21	6940	ENSMUSP00000010251	Tetrapoda	ortholog_one2one	21.4153	48.7288	0	26.29	NA	NA	0
ENSMUSG00000041360	ENSGALG00000010178	PUM3	ENSGALP00000016527	Z	26629658	26654098	ENSMUSP00000075573	Amniota	ortholog_one2one	69.5988	70.6897	100	86.69	NA	NA	1
ENSMUSG00000099302	ENSGALG00000028053	RF02271	ENSGALT00000043440	7	34257649	34257803	ENSMUST00000184729	Amniota	ortholog_one2one	38.3234	41.2903	NA	NA	NA	NA	0
ENSMUSG00000065669	ENSGALG00000025355	RF00392	ENSGALT00000042268	2	4030348	4030489	ENSMUST00000083735	Amniota	ortholog_one2many	63.9706	61.2676	NA	NA	NA	NA	0
ENSMUSG00000076972	ENSGALG00000021729	gga-mir-193b	ENSGALT00000035271	14	764296	764378	ENSMUST00000103784	Amniota	ortholog_one2one	92.4051	87.9518	NA	100	NA	NA	1
ENSMUSG00000050996	ENSGALG00000007510	CETN2	ENSGALP00000012127	4	11335869	11340302	ENSMUSP00000057392	Amniota	ortholog_one2one	81.9767	81.9767	0	81.12	NA	NA	1
ENSMUSG00000024232	ENSGALG00000040993	BAMBI	ENSGALP00000043566	2	15317843	15321683	ENSMUSP00000025075	Amniota	ortholog_one2one	90	90.3475	50	51.08	NA	NA	1
ENSMUSG00000064647	ENSGALG00000030698	RF00151	ENSGALT00000046249	AADN04000857.1	1942	2008	ENSMUST00000082713	Euteleostomi	ortholog_one2many	72.3077	70.1493	NA	NA	NA	NA	0
ENSMUSG00000064647	ENSGALG00000038295	RF00151	ENSGALT00000058628	W	2002794	2002860	ENSMUST00000082713	Euteleostomi	ortholog_one2many	72.3077	70.1493	NA	NA	NA	NA	0
ENSMUSG00000064647	ENSGALG00000024938	RF00151	ENSGALT00000041851	Z	1080681	1080749	ENSMUST00000082713	Euteleostomi	ortholog_one2many	70.7692	66.6667	NA	50	NA	NA	1
ENSMUSG00000064647	ENSGALG00000035127	RF00151	ENSGALT00000057418	KQ759365.1	36157	36223	ENSMUST00000082713	Euteleostomi	ortholog_one2many	72.3077	70.1493	NA	NA	NA	NA	0
ENSMUSG00000064647	ENSGALG00000033951	RF00151	ENSGALT00000063187	W	1953968	1954034	ENSMUST00000082713	Euteleostomi	ortholog_one2many	72.3077	70.1493	NA	NA	NA	NA	0
ENSMUSG00000077726	ENSGALG00000025661	RF00560	ENSGALT00000042574	17	8208172	8208304	ENSMUST00000104538	Tetrapoda	ortholog_one2many	66.9231	65.4135	NA	NA	NA	NA	0
ENSMUSG00000088340	ENSGALG00000043314	RF00072	ENSGALT00000070437	9	15323941	15324082	ENSMUST00000157715	Tetrapoda	ortholog_one2many	41.8605	38.0282	NA	NA	NA	NA	0
ENSMUSG00000024491	ENSGALG00000007516		ENSGALP00000012140	13	17911113	17931125	ENSMUSP00000089540	Amniota	ortholog_one2one	77.4129	77.336	100	94.94	NA	NA	1
ENSMUSG00000088397	ENSGALG00000025694	RF00396	ENSGALT00000042607	Z	46320554	46320685	ENSMUST00000157772	Euteleostomi	ortholog_one2many	38.961	22.7273	NA	NA	NA	NA	0
ENSMUSG00000024644	ENSGALG00000019514	CNDP2	ENSGALP00000022235	2	92159866	92174170	ENSMUSP00000128696	Amniota	ortholog_one2one	84.8421	84.8421	100	59.32	NA	NA	1
ENSMUSG00000071202	ENSGALG00000044070		ENSGALP00000060570	14	13240205	13247193	ENSMUSP00000093155	Amniota	ortholog_one2many	21.968	31.3725	75	37.38	NA	NA	0
ENSMUSG00000071202	ENSGALG00000043922		ENSGALP00000062211	14	13248467	13253876	ENSMUSP00000093155	Amniota	ortholog_one2many	11.6705	20.4819	50	5.62	NA	NA	0
ENSMUSG00000089050	ENSGALG00000025680	RF00402	ENSGALT00000042593	1	185880890	185881021	ENSMUST00000158425	Amniota	ortholog_one2many	43.0556	23.4848	NA	NA	NA	NA	0
ENSMUSG00000060019	ENSGALG00000030878	RPLP1	ENSGALP00000058036	2	145812305	145813467	ENSMUSP00000129695	Amniota	ortholog_one2many	87.7193	87.7193	0	68.08	NA	NA	1
ENSMUSG00000073173	ENSGALG00000006157		ENSGALP00000009929	4	4159765	4191750	ENSMUSP00000099088	Chordata	ortholog_one2many	49.0909	3.00334	50	33.93	NA	NA	0
ENSMUSG00000092086	ENSGALG00000009250	HNRNPA3	ENSGALP00000037924	7	15889941	15901595	ENSMUSP00000128163	Amniota	ortholog_one2many	94.8718	88.0952	0	40.72	NA	NA	0
ENSMUSG00000040446	ENSGALG00000013129	RPRD1A	ENSGALP00000021401	2	83790809	83833193	ENSMUSP00000043618	Amniota	ortholog_one2one	87.1795	87.4598	50	100	NA	NA	1
ENSMUSG00000024518	ENSGALG00000033279	RAX	ENSGALP00000057093	Z	921365	923074	ENSMUSP00000025396	Amniota	ortholog_one2one	47.6608	50.1538	100	100	NA	NA	1
ENSMUSG00000065899	ENSGALG00000021938	RF00139	ENSGALT00000035479	2	128052264	128052398	ENSMUST00000083965	Amniota	ortholog_one2many	74.2424	72.5926	NA	100	NA	NA	1
ENSMUSG00000098805	ENSGALG00000026402	RF02113	ENSGALT00000044318	3	103780008	103780213	ENSMUST00000184070	Amniota	ortholog_one2one	43.8095	44.6602	NA	NA	NA	NA	0
ENSMUSG00000034681	ENSGALG00000009288	RNPS1	ENSGALP00000015093	14	13857730	13867810	ENSMUSP00000126345	Euteleostomi	ortholog_one2one	87.8689	90.2357	0	50	NA	NA	1
ENSMUSG00000089205	ENSGALG00000025670	RF00066	ENSGALT00000042583	1	146613568	146613626	ENSMUST00000158580	Euteleostomi	ortholog_one2many	55.5556	59.322	NA	NA	NA	NA	0
ENSMUSG00000024645	ENSGALG00000013709	TIMM21	ENSGALP00000022251	2	92294206	92299216	ENSMUSP00000025547	Amniota	ortholog_one2one	51.2295	54.1126	75	50	NA	NA	1
ENSMUSG00000061654	ENSGALG00000007448	SPRY3	ENSGALP00000012035	4	11080495	11081385	ENSMUSP00000076219	Amniota	ortholog_one2one	61.8056	61.1684	50	49.02	NA	NA	1
ENSMUSG00000053846	ENSGALG00000043734	LIPG	ENSGALP00000049287	Z	1062374	1068322	ENSMUSP00000066536	Amniota	ortholog_one2one	58.8	72.7723	75	53.28	NA	NA	1
ENSMUSG00000024594	ENSGALG00000014703	PRRC1	ENSGALP00000023659	Z	56456272	56483188	ENSMUSP00000025490	Amniota	ortholog_one2one	70.2032	70.362	100	99.81	NA	NA	1
ENSMUSG00000024259	ENSGALG00000000253	SLC25A46	ENSGALP00000000331	Z	46823256	46837245	ENSMUSP00000053325	Amniota	ortholog_one2one	78.2297	80.1471	0	100	NA	NA	1
ENSMUSG00000062526	ENSGALG00000013794	MPPE1	ENSGALP00000022355	2	97531864	97558515	ENSMUSP00000072808	Amniota	ortholog_one2one	61.9647	61.809	75	100	NA	NA	1
ENSMUSG00000041130	ENSGALG00000005598	ZNF598	ENSGALP00000008967	14	6240801	6253661	ENSMUSP00000038367	Amniota	ortholog_one2one	59.6916	61.8016	100	100	NA	NA	1
ENSMUSG00000046139	ENSGALG00000042641	PATL1	ENSGALP00000053147	AADN04001190.1	3479	9107	ENSMUSP00000060398	Amniota	ortholog_one2one	75.8442	62.9989	50	92.74	NA	NA	1
ENSMUSG00000089291	ENSGALG00000017814	RF00425	ENSGALT00000028521	1	185879017	185879148	ENSMUST00000158666	Amniota	ortholog_one2many	59.8425	57.5758	NA	NA	NA	NA	0
ENSMUSG00000088970	ENSGALG00000025670	RF00066	ENSGALT00000042583	1	146613568	146613626	ENSMUST00000158345	Euteleostomi	ortholog_one2many	66.6667	67.7966	NA	NA	NA	NA	0
ENSMUSG00000077625	ENSGALG00000025593	RF00266	ENSGALT00000042506	19	5802970	5803042	ENSMUST00000104437	Amniota	ortholog_one2one	64.7887	63.0137	NA	100	NA	NA	1
ENSMUSG00000093107	ENSGALG00000025614	RF00426	ENSGALT00000042527	10	11060227	11060357	ENSMUST00000175366	Amniota	ortholog_one2one	60.6299	58.7786	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000029567	RF00004	ENSGALT00000077541	AADN04004921.1	11111	11301	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.267	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000032505	RF00004	ENSGALT00000077898	AADN04000814.1	42159	42349	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.267	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000038870	RF00004	ENSGALT00000061935	AADN04001247.1	24182	24367	ENSMUST00000122803	Euteleostomi	ortholog_many2many	45.6954	37.0968	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000042299	RF00004	ENSGALT00000062347	AADN04005295.1	11301	11485	ENSMUST00000122803	Euteleostomi	ortholog_many2many	48.3444	39.4595	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000041368	RF00004	ENSGALT00000067889	AADN04000814.1	46990	47181	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.0625	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000029715	RF00004	ENSGALT00000067568	AADN04005295.1	1748	1931	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	40.7609	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000041678	RF00004	ENSGALT00000055531	AADN04005641.1	8921	9103	ENSMUST00000122803	Euteleostomi	ortholog_many2many	46.3576	38.2514	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000032510	RF00004	ENSGALT00000049416	AADN04001247.1	310	494	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	40.5405	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000035380	RF00004	ENSGALT00000046412	AADN04005641.1	4257	4444	ENSMUST00000122803	Euteleostomi	ortholog_many2many	40.3974	32.4468	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000031146	RF00004	ENSGALT00000062227	KQ759530.1	2563	2754	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.0625	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000035618	RF00004	ENSGALT00000076890	AADN04001247.1	9744	9934	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.267	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000035320	RF00004	ENSGALT00000054631	AADN04001247.1	28668	28854	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	40.107	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000035894	RF00004	ENSGALT00000068066	AADN04004921.1	6279	6469	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.267	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000040466	RF00004	ENSGALT00000056741	AADN04004921.1	1459	1646	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.0066	39.3617	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000043543	RF00004	ENSGALT00000066437	AADN04001247.1	4911	5101	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.267	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000030431	RF00004	ENSGALT00000075573	2	71225474	71225646	ENSMUST00000122803	Euteleostomi	ortholog_many2many	25.1656	21.9653	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000033625	RF00004	ENSGALT00000076485	AADN04000814.1	51801	51985	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.0066	40	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000028107	RF00004	ENSGALT00000045769	Z	17972769	17972847	ENSMUST00000122803	Euteleostomi	ortholog_many2many	36.4238	69.6203	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000030999	RF00004	ENSGALT00000053310	AADN04005295.1	6557	6747	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.267	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000017902	RF00004	ENSGALT00000028609	Z	45702817	45702991	ENSMUST00000122803	Euteleostomi	ortholog_many2many	43.7086	37.7143	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000040922	RF00004	ENSGALT00000061817	AADN04001247.1	19414	19604	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.267	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000041579	RF00004	ENSGALT00000052059	AADN04001247.1	14580	14770	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.6689	39.267	NA	NA	NA	NA	0
ENSMUSG00000084752	ENSGALG00000041793	RF00004	ENSGALT00000052705	AADN04009161.1	3175	3366	ENSMUST00000122803	Euteleostomi	ortholog_many2many	49.0066	38.5417	NA	NA	NA	NA	0
ENSMUSG00000065402	ENSGALG00000018340	gga-mir-122-1	ENSGALT00000029047	Z	761121	761197	ENSMUST00000083468	Amniota	ortholog_one2many	96.9697	83.1169	NA	100	NA	NA	1
ENSMUSG00000065402	ENSGALG00000042501	gga-mir-122-2	ENSGALT00000073021	W	2525186	2525262	ENSMUST00000083468	Amniota	ortholog_one2many	95.4545	81.8182	NA	NA	NA	NA	0
ENSMUSG00000065402	ENSGALG00000036988	gga-mir-122-2	ENSGALT00000082139	KQ759512.1	11816	11892	ENSMUST00000083468	Amniota	ortholog_one2many	95.4545	81.8182	NA	NA	NA	NA	0
ENSMUSG00000077457	ENSGALG00000024871	RF00571	ENSGALT00000041784	19	5126706	5126779	ENSMUST00000104269	Amniota	ortholog_one2one	81.9444	79.7297	NA	NA	NA	NA	0
ENSMUSG00000062202	ENSGALG00000010131	BTBD9	ENSGALP00000037396	3	29594124	29704099	ENSMUSP00000127300	Amniota	ortholog_one2one	88.5621	83.7713	100	97.98	NA	NA	1
ENSMUSG00000079563	ENSGALG00000029971	PGLYRP2	ENSGALP00000045296	KQ759549.1	40470	46056	ENSMUSP00000129964	Amniota	ortholog_one2one	37.9245	40.5242	50	29.81	NA	NA	1
ENSMUSG00000094405	ENSGALG00000029038	RF00020	ENSGALT00000045683	8	20831698	20831812	ENSMUST00000180137	Amniota	ortholog_many2many	81.8966	82.6087	NA	NA	NA	NA	0
ENSMUSG00000094405	ENSGALG00000028351	RF00020	ENSGALT00000046216	8	20810519	20810633	ENSMUST00000180137	Amniota	ortholog_many2many	81.8966	82.6087	NA	NA	NA	NA	0
ENSMUSG00000094405	ENSGALG00000027447	RF00020	ENSGALT00000045781	8	20835896	20836010	ENSMUST00000180137	Amniota	ortholog_many2many	81.8966	82.6087	NA	NA	NA	NA	0
ENSMUSG00000094405	ENSGALG00000028793	RF00020	ENSGALT00000045925	8	20834395	20834509	ENSMUST00000180137	Amniota	ortholog_many2many	81.8966	82.6087	NA	NA	NA	NA	0
ENSMUSG00000094405	ENSGALG00000029046	RF00020	ENSGALT00000046101	8	20837101	20837215	ENSMUST00000180137	Amniota	ortholog_many2many	81.8966	82.6087	NA	NA	NA	NA	0
ENSMUSG00000094405	ENSGALG00000034703	RF00020	ENSGALT00000052709	8	20832900	20833014	ENSMUST00000180137	Amniota	ortholog_many2many	81.0345	81.7391	NA	NA	NA	NA	0
ENSMUSG00000094405	ENSGALG00000026244	RF00020	ENSGALT00000028649	8	20811168	20811282	ENSMUST00000180137	Amniota	ortholog_many2many	81.0345	81.7391	NA	NA	NA	NA	0
ENSMUSG00000045316	ENSGALG00000024041	FAHD1	ENSGALP00000039767	14	6077349	6078581	ENSMUSP00000055827	Amniota	ortholog_one2one	69.163	70.4036	50	95.58	NA	NA	1
ENSMUSG00000024899	ENSGALG00000003689	PAPSS2	ENSGALP00000005834	6	9643792	9663329	ENSMUSP00000025833	Amniota	ortholog_one2one	84.219	84.9026	100	63.04	NA	NA	1
ENSMUSG00000051439	ENSGALG00000039140	CD14	ENSGALP00000052840	13	954498	955895	ENSMUSP00000056669	Amniota	ortholog_one2one	28.4153	22.3656	75	50	NA	NA	0
ENSMUSG00000024583	ENSGALG00000033862	TXNL1	ENSGALP00000043988	Z	593227	607802	ENSMUSP00000025476	Amniota	ortholog_one2one	90.6574	90.6574	50	100	NA	NA	1
ENSMUSG00000093064	ENSGALG00000026904	RF00017	ENSGALT00000045308	5	57827336	57827635	ENSMUST00000175323	Amniota	ortholog_one2many	69.0096	72	NA	NA	NA	NA	0
ENSMUSG00000093064	ENSGALG00000027248	RF00017	ENSGALT00000044547	1	95632157	95632445	ENSMUST00000175323	Amniota	ortholog_one2many	52.7157	57.0934	NA	NA	NA	NA	0
ENSMUSG00000093064	ENSGALG00000039018	RF00017	ENSGALT00000062239	3	74063593	74063882	ENSMUST00000175323	Amniota	ortholog_one2many	52.7157	56.8966	NA	NA	NA	NA	0
ENSMUSG00000093064	ENSGALG00000028887	RF00017	ENSGALT00000045183	5	57830169	57830467	ENSMUST00000175323	Amniota	ortholog_one2many	62.6198	65.5518	NA	NA	NA	NA	0
ENSMUSG00000093064	ENSGALG00000026144	RF00017	ENSGALT00000043522	5	57829051	57829349	ENSMUST00000175323	Amniota	ortholog_one2many	64.5367	67.5585	NA	NA	NA	NA	0
ENSMUSG00000093064	ENSGALG00000029094	RF00017	ENSGALT00000043486	5	57721818	57722117	ENSMUST00000175323	Amniota	ortholog_one2many	69.0096	72	NA	NA	NA	NA	0
ENSMUSG00000024527	ENSGALG00000013853	AFG3L2	ENSGALP00000055622	2	97433438	97456386	ENSMUSP00000025408	Amniota	ortholog_one2one	80.4239	79.6296	100	97.68	NA	NA	1
ENSMUSG00000023020	ENSGALG00000033441	COX14	ENSGALP00000057388	33	293423	293953	ENSMUSP00000023761	Amniota	ortholog_one2one	63.1579	69.2308	75	100	NA	NA	1
ENSMUSG00000088088	ENSGALG00000025557	RF00030	ENSGALT00000042470	4	40106904	40107190	ENSMUST00000157463	Amniota	ortholog_one2one	63.0996	59.5819	NA	97.85	NA	NA	1
ENSMUSG00000064905	ENSGALG00000034689	RF00006	ENSGALT00000076551	13	932543	932636	ENSMUST00000082971	Amniota	ortholog_one2many	41.2587	62.766	NA	NA	NA	NA	0
ENSMUSG00000098394	ENSGALG00000026453	RF01970	ENSGALT00000043665	1	46331878	46332070	ENSMUST00000183539	Amniota	ortholog_one2one	86.5285	86.5285	NA	100	NA	NA	1
ENSMUSG00000074811	ENSGALG00000020741	HPS6	ENSGALP00000032578	6	22537516	22539975	ENSMUSP00000096991	Amniota	ortholog_one2one	40.6211	39.9267	75	66.58	NA	NA	1
ENSMUSG00000096599	ENSGALG00000030517	RF00001	ENSGALT00000074650	AADN04009588.1	3271	3377	ENSMUST00000178297	Amniota	ortholog_one2many	79.8319	88.785	NA	NA	NA	NA	0
ENSMUSG00000096358	ENSGALG00000030517	RF00001	ENSGALT00000074650	AADN04009588.1	3271	3377	ENSMUST00000180280	Amniota	ortholog_one2many	79.8319	88.785	NA	NA	NA	NA	0
ENSMUSG00000088677	ENSGALG00000034351	RF00410	ENSGALT00000049471	KQ759644.1	2793	2927	ENSMUST00000158052	Euteleostomi	ortholog_one2many	45.5446	34.0741	NA	NA	NA	NA	0
ENSMUSG00000049164	ENSGALG00000006966	ZNF518A	ENSGALP00000038899	6	21072207	21076829	ENSMUSP00000055956	Amniota	ortholog_one2one	42.0839	40.8404	75	100	NA	NA	1
